"","species","taxon","max_size","max_length","TL","CA_mg","EPA_g","DHA_g","FE_mg","ZN_mg","HG_mcg","FAT","PROTCNT_g","lwA","lwB","Habitat","Subgroup","Abs_lat","autoctr","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"403","Oncorhynchus keta","",21.8715260559634,100,NA,44,NA,NA,0.7,0.58,1,NA,1,0.0138,3.1,"marine","Finfish",52.372895,373,255,9027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,"mainly animals (troph. 2.8 and up)",9027,"hunting macrofauna (predator)",9027,3.74,0.187,3.45,0.46000000834465,"Troph of juv./adults from 3 studies.",42136,3.42,0.41,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Juveniles are typically euryphagous. They feed on planktonic and benthic organisms. Food spectrum narrows during migration from the river to the sea. Diet composition is determined by river conditions and by the hydrological conditions of the coastal region of the sea, particularly the water level in the river and the tide cycle, as well as illumination at night (Ref. 9027).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-03-20 00:00:00 +0000",309,"2004-10-20 00:00:00 +0000",NA,NA,NA,241
"404","Oncorhynchus mykiss","",19.0512092482775,120,NA,43,NA,NA,1.5,0.66,1,NA,1,0.00955,3.03,"freshwater","Finfish",52.372895,371,253,6258,4887,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",26523,"hunting macrofauna (predator)",26523,4.08,0.281,NA,NA,"Troph of adults from 3 studies.",39862,3.53,0.63,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Anadromous (Ref. 5951).  Young rainbow trout feed predominantly on zooplankton (Ref. 26523).  Rainbow trout of all sizes fed mainly on midge (adults, larvae and pupae).  As the fish grew larger, terrestrial prey became the most important food item (Ref. 55755).  Possible cohabitation with <i>G. olidus</i> (Ref. 26860).  Rainbow trout also have sea dwelling populations known as 'steelhead' (Ref. 6390).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,"Parasites found are <i>Echinorhynchus lateralis</i>, <i>Crepidostomum farionis</i>, <i>Eubothrium salvelini</i>, <i>Trichophyra piscium</i>, <i>Dibothriocephalus</i> sp., <i>Lepeophtheirus salmonis</i> and <i>Caligus elongatus</i> (Ref. 5951).",0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,10,"1992-12-09 00:00:00 +0000",309,"2007-11-13 00:00:00 +0000",NA,NA,NA,239
"405","Oncorhynchus nerka","",9.69889123556942,84,NA,52,NA,NA,0.8,0.9,1,NA,1,0.01148,3.08,"marine","Finfish",52.372895,375,257,1998,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,"mainly animals (troph. 2.8 and up)",30346,"selective plankton feeding",NA,3.54,0.163,3.64,0.340000003576279,"Troph of adults from 2 studies.",42136,3.23,0.35,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Epipelagic (Ref. 58426).  There are two forms, the anadromous form known as the sockeye and the landlocked form (with a much smaller maximum size) known as the kokanee (Ref. 27547).  Upon emergence from gravel, fry at first tends to avoid light, hiding during the day and emerging at night (Ref. 27547).  In some populations, sockeye fry go to the sea during their first summer but most spend one or two (rarely three or four) years in a lake before migrating (Ref. 30333).  In a few streams of the Copper River drainage in Alaska, young sockeye stay in the stream (Ref. 27547).  Once in the lake, the young spend a few weeks inshore, feeding largely on ostracods, cladocerans and insect larvae.  The fish then become pelagic and move offshore, where they feed on plankton in the upper 20 m or so (Ref. 27547).  Seaward migration follows with the young individuals first staying fairly close to shore, feeding mainly on zooplankton, but also on small fishes and insects (Ref. 30343, 30346).  With growth, they head out to sea and fish become important in the diet (Ref. 27547).  Kokanee are confined to lake-stream systems, and most of its life is spent in the lake (Ref. 27547).  They feed mainly on plankton, but also take insects and bottom organisms (Ref. 1998).  Kokanee, wherever they are native, have been derived from anadromous populations, and each kokanee population apparently has evolved independently from a particular sockeye run (Ref. 30338, 30339).  Offspring of kokanee occasionally become anadromous, and sockeye offspring occasionally remain in freshwater (Ref. 27547).  Lifespan of the kokanee varies from two to seven years in different stocks (Ref. 27547).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-08 00:00:00 +0000",309,"2007-07-31 00:00:00 +0000",NA,NA,NA,243
"406","Oncorhynchus tshawytscha","",57.8499470732865,150,NA,26,NA,NA,0.3,0.44,1,NA,1,0.01148,3.08,"marine","Finfish",52.372895,376,258,1998,52559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",1998,"hunting macrofauna (predator)",NA,4.4,0.66,4.44,0.78,"Troph of juv./adults from 1 study.",30612,3.83,0.67,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Adults return to natal streams from the sea  to spawn (Ref. 27547).  Fry may migrate to the sea after only 3 months in fresh water, some may stay for as long as 3 years, but generally most stay a year in the stream before migrating (Ref. 27547).  Some individuals remain close inshore throughout their lives, but some make extensive migrations (Ref. 27547, 44894).  Also found in lakes (Ref. 1998).  Possibly up to 375 m depth (Ref. 6793).  Epipelagic (Ref. 58426).  Food in streams is mainly terrestrial insects and small crustaceans; in the sea, major food items include fishes, crustaceans, crabs and other invertebrates (Ref. 9137, 27547).  Young are preyed upon by fishes and birds (such as mergansers and kingfishers); adults are prey of large mammals and large birds (Ref. 1998).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-08 00:00:00 +0000",309,"2007-07-31 00:00:00 +0000",574,"2001-05-28 00:00:00 +0000",NA,244
"407","Ophiodon elongatus"," Miscellaneous coastal fishes",NA,125,4.32,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,"marine","Finfish",46.25,526,525,2850,2850,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",2850,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,4.32,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"A voracious carnivore; feeds on fishes, crustaceans, octopi and squids (Ref. 2850, 48751).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-16 00:00:00 +0000",14,"2003-09-17 00:00:00 +0000",NA,NA,NA,509
"408","Opisthonema oglinum","Herrings, sardines, anchovies",0.483957388160377,31,3.23,NA,0.9044,2.527,NA,NA,NA,13.3,NA,0.0174,2.980000019,"marine","Finfish",23.372169,1210,1679,188,188,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",188,"hunting macrofauna (predator)",188,4.5,NA,4.44,0,"Troph of adults from 1 study.",37512,3.6,0.5,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit harbors and shallow coastal areas (Ref. 9710).  Form schools (but solitary individuals reported), probably not entering water of low salinity.  Feed by filtering plankton (copepods), but also take small fishes, crabs and shrimps.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"1990-10-19 00:00:00 +0000",309,"2004-10-15 00:00:00 +0000",NA,NA,NA,1486
"409","Oreochromis macrochir","Tilapias and other cichlids",1.23156343,43,2.2,NA,0.013985924,0.0574764,NA,NA,NA,1.18,NA,0.01549,3,"freshwater","Finfish",19.065134,1144,1414,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",2,"filtering plankton",2,2.05,NA,NA,NA,"Troph of adults from 1 study.",NA,2.21,0.11,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in quiet waters along river margins and backwaters, in floodplain habitats and impoundments; juveniles live close inshore in shallow water (Ref. 7248, 52193).  Inhabits the high plateau of the savanna, south of the rain forest; remains an inland species with no spread into coastal ecosystems; very low salinity tolerance (Ref. 2).  Survives in ponds and dams (Ref. 4967).  Frequency of occurence in Caprivi: frequently in sandy streams, abundant in standing deep water, common in shallow swamps, and occasionally in shallow flood plains (Ref. 37065).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",1307,"2006-02-17 00:48:06 +0000",574,"2001-03-05 00:00:00 +0000",NA,1396
"410","Oreochromis macrochir","Tilapias and other cichlids",1.23156343,43,2.2,NA,0.018878146,0.12090498,NA,NA,NA,1.29,NA,0.01549,3,"freshwater","Finfish",19.065134,1144,1414,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",2,"filtering plankton",2,2.05,NA,NA,NA,"Troph of adults from 1 study.",NA,2.21,0.11,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in quiet waters along river margins and backwaters, in floodplain habitats and impoundments; juveniles live close inshore in shallow water (Ref. 7248, 52193).  Inhabits the high plateau of the savanna, south of the rain forest; remains an inland species with no spread into coastal ecosystems; very low salinity tolerance (Ref. 2).  Survives in ponds and dams (Ref. 4967).  Frequency of occurence in Caprivi: frequently in sandy streams, abundant in standing deep water, common in shallow swamps, and occasionally in shallow flood plains (Ref. 37065).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",1307,"2006-02-17 00:48:06 +0000",574,"2001-03-05 00:00:00 +0000",NA,1396
"411","Oreochromis macrochir","Tilapias and other cichlids",1.23156343,43,2.2,NA,0.039845871,0.112158748,NA,NA,NA,1.37,NA,0.01549,3,"freshwater","Finfish",19.065134,1144,1414,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",2,"filtering plankton",2,2.05,NA,NA,NA,"Troph of adults from 1 study.",NA,2.21,0.11,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in quiet waters along river margins and backwaters, in floodplain habitats and impoundments; juveniles live close inshore in shallow water (Ref. 7248, 52193).  Inhabits the high plateau of the savanna, south of the rain forest; remains an inland species with no spread into coastal ecosystems; very low salinity tolerance (Ref. 2).  Survives in ponds and dams (Ref. 4967).  Frequency of occurence in Caprivi: frequently in sandy streams, abundant in standing deep water, common in shallow swamps, and occasionally in shallow flood plains (Ref. 37065).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",1307,"2006-02-17 00:48:06 +0000",574,"2001-03-05 00:00:00 +0000",NA,1396
"412","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,"freshwater","Finfish",7.031297,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"413","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,"freshwater","Finfish",6.255568,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"414","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,0.012881055,0.076739861,NA,NA,NA,0.99,NA,0.01995,2.96,"freshwater","Finfish",19.065134,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"415","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,0.01037568,0.04279968,NA,NA,NA,1.08,NA,0.01995,2.96,"freshwater","Finfish",19.065134,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"416","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,"freshwater","Finfish",7.031297,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"417","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,"freshwater","Finfish",7.031297,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"418","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,"freshwater","Finfish",7.031297,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"419","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,"freshwater","Finfish",7.971943,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
"420","Oreochromis niloticus","Tilapias and other cichlids",3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,"freshwater","Finfish",7.971943,77,1,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,"mainly plants/detritus (troph. 2-2.19)",5414,"browsing on substrate",NA,2,NA,2,0,"Troph of adults from 1 study.",5414,2.01999998092651,0,"Trophic level estimated from a number of food items using a randomized resampling routine.",30469,"Inhabit the littoral zone of lakes and are abundant in Lakes Turkana (Rudolf) and Albert. Although a freshwater species they are also found in brackish water like in the Nile Delta. The area occupied by the species extends from 8° S to 32° N and from 6000 ft (1830 m) to sea level. <i>O. niloticus</i> of Lake Edward form very large schools of 100 sq.m or more at the lake surface when feeding. The species takes epiphytic algae, diatoms or plankton according to conditions. (See also Ref. 3736).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"1990-10-19 00:00:00 +0000",309,"2011-03-24 00:00:00 +0000",NA,NA,NA,2
