page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,muscle,raw,23,NA,NA,NA,NA,1.2,NA,0.4,NA,NA,NA,0.2,Sebastes ruberrimus,Sebastes ruberrimus,837
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes ruberrimus,Sebastes ruberrimus,838
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,muscle,raw,21,15,NA,0.8,20,NA,NA,NA,NA,NA,NA,NA,Sebastes ruberrimus,Sebastes ruberrimus,839
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373,0.649,Sebastes spp.,Sebastes spp.,840
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,55,NA,NA,NA,NA,1.15,0.21,NA,NA,NA,0.14,0.07,Sebastes spp.,Sebastes spp.,841
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,62,12,0.53,0.53,24,2,NA,0.59,0.02,34,NA,NA,Sebastes spp.,Sebastes spp.,842
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes spp.,Sebastes spp.,843
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,27,NA,0.147,NA,16.2,1,NA,NA,NA,NA,NA,NA,Sebastes spp.,Sebastes spp.,844
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,offal,raw,27,NA,NA,NA,16.5,6.4,NA,NA,NA,NA,NA,NA,Sebastes spp.,Sebastes spp.,845
6440,Fish,Saltwater Fish,Greenland Shark,Somniosus microcephalus,muscle,raw,27,NA,NA,NA,22.6,10,NA,NA,NA,NA,NA,NA,Somniosus microcephalus,Somniosus microcephalus,846
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,27,35,NA,0.933,18.3,3.2,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,847
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,27,47,1.92,0.982,19.3,2.4,NA,NA,0.05,NA,NA,NA,Sparidae,Sparidae,848
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199,0.273,Sparidae,Sparidae,849
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,82,63,0.42,0.44,16.7,4,NA,0.17,0.087,26,NA,NA,Sparidae,Sparidae,850
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,23,NA,NA,NA,NA,2.4,NA,0.5,NA,NA,0.1,0.1,Sparidae,Sparidae,851
6437,Fish,Saltwater Fish,Porgies,Sparidae,eggs,raw,27,NA,NA,NA,16,5.8,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,852
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,79,NA,0.5,NA,18.8,3.2,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,853
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,854
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,79,41,NA,NA,13.5,0.5,0.07,0.16,NA,NA,NA,NA,Spisula solidissima,Spisula solidissima,855
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.43,NA,NA,0.15,0.21,Spisula solidissima,Spisula solidissima,856
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,23,NA,NA,NA,NA,0.8,NA,0.2,NA,NA,0.05,0.05,Spisula solidissima,Spisula solidissima,857
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,55,NA,NA,NA,NA,1.4,0.39,NA,NA,NA,0.15,0.21,Spisula solidissima,Spisula solidissima,858
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,27,41,NA,NA,13.5,0.5,NA,NA,NA,NA,NA,NA,Spisula solidissima,Spisula solidissima,859
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,15,34,0.43,0.84,21,4.5,NA,1.5,0.015,50,NA,NA,Squaliformes,Squaliformes,860
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,23,NA,NA,NA,NA,1.9,NA,0.8,NA,NA,NA,0.5,Squaliformes,Squaliformes,861
6440,Fish,Saltwater Fish,Sharks,Squaliformes,liver,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squaliformes,Squaliformes,862
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,27,48,NA,1.4,19.1,1.2,NA,NA,0.02,NA,NA,NA,Squaliformes,Squaliformes,863
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,eggs,raw,27,NA,NA,NA,25,23.5,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,864
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,865
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,23,NA,NA,NA,NA,10.2,NA,2.7,NA,NA,0.7,1.2,Squalus acanthias,Squalus acanthias,866
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,27,NA,0.52,NA,17.6,9.5,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,867
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,868
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,27,11,0.819,1.25,19.6,5.2,NA,NA,0.05,20,NA,NA,Squalus acanthias,Squalus acanthias,869
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,eggs,raw,27,NA,NA,NA,25,24.3,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,870
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,79,11,0.5,NA,15.1,11.4,1.9,2.4,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,871
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,72,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,872
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,32,NA,NA,NA,22.2,4.1,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,873
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,24,10,0.3,0.4,19,7,NA,NA,0.02,33,NA,NA,Stenodus leucichthys,Stenodus leucichthys,874
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,29,NA,NA,NA,10.8,3.1,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,875
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,20,NA,NA,NA,NA,6.9,NA,NA,NA,NA,0.2,0.2,Stenodus leucichthys,Stenodus leucichthys,876
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,877
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,79,16,NA,0.2,18.2,11.8,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,878
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,27,NA,NA,NA,19.9,6.8,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,879
6523,Marine Invertebrates,Echinoderms,Sea Urchins,Strongylocentrotidae,muscle,raw,46,7,NA,1.7,12.2,3.6,NA,NA,NA,NA,NA,NA,Strongylocentrotidae,Strongylocentrotidae,880
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,7,NA,NA,NA,NA,9.3,NA,0.56,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,881
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,38,273,1.3,1.6,NA,16.7,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,882
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,5,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,883
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,21,50,NA,0.9,14,6,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,884
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,62,50,NA,0.9,14.6,6.2,NA,0,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,885
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,55,NA,NA,NA,NA,1.2,0.32,NA,NA,NA,0.12,0.18,Thaleichthys pacificus,Thaleichthys pacificus,886
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,7,NA,NA,NA,NA,100,NA,2.37,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,887
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,888
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,5,NA,NA,NA,NA,98,19,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,889
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,38,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,890
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,891
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,39,6.8,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,892
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,21,NA,NA,NA,0,98,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,893
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,7,NA,NA,NA,NA,6.9,NA,0.37,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,894
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,895
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,66,NA,NA,NA,12.0,18.8,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,896
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,11,476,NA,NA,15.3,2.4,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,897
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,33,476,NA,NA,15.3,2.4,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,898
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,27,NA,NA,NA,14.5,6.5,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,899
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,eggs,raw,11,32,NA,NA,21.4,5.6,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,900
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus alalunga,Thunnus alalunga,901
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,muscle,raw,23,NA,NA,NA,NA,4.9,NA,1.8,NA,NA,0.3,1,Thunnus alalunga,Thunnus alalunga,902
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus alalunga,Thunnus alalunga,903
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,white muscle,raw,72,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,Thunnus alalunga,Thunnus alalunga,904
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,muscle,raw,27,NA,NA,NA,18.8,3,NA,NA,NA,NA,NA,NA,Thunnus alalunga,Thunnus alalunga,905
6442,Fish,Saltwater Fish,Albacore,Thunnus alalunga,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus alalunga,Thunnus alalunga,906
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,23,NA,NA,NA,NA,6.6,NA,2,NA,NA,0.4,1.2,Thunnus thynnus,Thunnus spp.,907
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,82,10,0.08,1.5,27.5,1.1,NA,NA,0.03,50,NA,NA,Thunnus thynnus,Thunnus spp.,908
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,"muscle, dark muscle",raw,27,NA,NA,NA,23.5,8.5,NA,NA,NA,NA,NA,NA,Thunnus thynnus,Thunnus spp.,909
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,"muscle, light muscle",raw,27,NA,NA,NA,24.5,5,NA,NA,NA,NA,NA,NA,Thunnus thynnus,Thunnus spp.,910
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,27,8,NA,1.5,NA,NA,NA,NA,0.029,NA,NA,NA,Thunnus thynnus,Thunnus spp.,911
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,79,8,0.6,1.2,24,6.1,1.5,1.8,NA,NA,NA,NA,Thunnus thynnus,Thunnus spp.,912
6442,Fish,Saltwater Fish,Bluefin Tuna,Thunnus spp.,muscle,raw,72,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,Thunnus thynnus,Thunnus spp.,913
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,7,0.35,NA,1,20.5,1.5,NA,0.49,NA,NA,NA,NA,Thymallus arcticus,Thymallus arcticus,914
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,34,NA,NA,NA,20.7,2,NA,NA,NA,NA,NA,NA,Thymallus arcticus,Thymallus arcticus,915
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,53,31,0.7,1,20,1.9,NA,NA,0.04,63,0.1,0.1,Thymallus arcticus,Thymallus arcticus,916
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,11,532,NA,NA,23.4,1.6,NA,NA,NA,NA,NA,NA,Thymallus arcticus,Thymallus arcticus,917
6406,Fish,Freshwater Fish,Arctic Grayling,Thymallus arcticus,muscle,raw,33,532,NA,NA,23.4,1.6,NA,NA,NA,NA,NA,NA,Thymallus arcticus,Thymallus arcticus,918
