Food Item ID	Food Item ID	Food Item ID	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	Compiler	Latest revision in version	CA(mg)	FE(mg)	ZN(mg)	F20D5N3(g)	F22D6N3(g)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	Food Item ID_macro
901568	901568	901568	Finfish		F	13	FPI		"Pike, farmed, skinless fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	38292		1		2006	fi105	DR	1																901568
901569	901569	901569	Finfish		F	13	FPP		"Pike-perch, farmed, skinless fillet, raw"	r	Sander lucioperca	Pike-perch	Sander lucioperca	38292		1		2006	fi105	DR	1																901569
901570	901570	901570	Finfish	Germany	F	23	TRR		"Rainbow trout, farmed (conventionally), skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss	37408		2		2006	fi105	DR	1													5.4			901570
901571	901571	901571	Finfish	Germany	F	23	TRR		"Rainbow trout, farmed (conventionally), skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss	37530		2		2006	fi105	DR	1													6.1			901571
901572	901572	901572	Finfish	Germany	F	23	TRR		"Rainbow trout, farmed (conventionally), skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss	37591		2		2006	fi105	DR	1													2.5			901572
901573	901573	901573	Finfish	Germany	F	23	TRR		"Rainbow trout, farmed (conventionally), skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss	37742		2		2006	fi105	DR	1													5.5			901573
901574	901574	901574	Finfish	Germany	F	23	TRR		"Rainbow trout, farmed (organically) skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss	37561		2		2006	fi105	DR	1													3.8			901574
901575	901575	901575	Finfish	Germany	F	23	TRR		"Rainbow trout, farmed (organically) skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss	37865		2		2006	fi105	DR	1													1.9			901575
901576	901576	901576	Finfish	Ireland	F	23	SAL		"Salmon, farmed, (conventionally), skinless fillet, raw"	r	Salmo salar	Atlantic salmon	Salmo salar	37500		2		2006	fi105	DR	1													14.4			901576
901577	901577	901577	Finfish	Norway	F	23	SAL		"Salmon, farmed, (conventionally), skinless fillet, raw"	r	Salmo salar	Atlantic salmon	Salmo salar	37712		2		2006	fi105	DR	1													15.8			901577
901578	901578	901578	Finfish	Norway	F	23	SAL		"Salmon, farmed, (conventionally), skinless fillet, raw"	r	Salmo salar	Atlantic salmon	Salmo salar	37712		2		2006	fi105	DR	1													21.6			901578
901579	901579	901579	Finfish	Ireland	F	23	SAL		"Salmon, farmed, (conventionally), skinless fillet, raw"	r	Salmo salar	Atlantic salmon	Salmo salar	37773		2		2006	fi105	DR	1													14.3			901579
901580	901580	901580	Finfish	Ireland	F	23	SAL		"Salmon, farmed (organically), skinless fillet, raw"	r	Salmo salar	Atlantic salmon	Salmo salar	37500		2		2006	fi105	DR	1													16.3			901580
901581	901581	901581	Finfish	Ireland	F	23	SAL		"Salmon, farmed (organically), skinless fillet, raw"	r	Salmo salar	Atlantic salmon	Salmo salar	37773		2		2006	fi105	DR	1													17			901581
901585	901585	901585	Finfish	Unknown		13	BNC	Matrinxã	"Matrinxã, dorsolateral fillet, skin-on, raw"	r	Brycon cephalus		Brycon cephalus		"average weight and length of fish: 751.9g, 32.8cm"	1	PRO-/FAT- (analyzed according to AOAC 1995)	2010	fi106	DR	1												20.07			3.37	901585
901588	901588	901588	Finfish	"Thailand, Kalasin province"	F	13	CGM		"Hybrid catfish, farmed, skinless fillet, raw, chilled storage"	r	Clarias macrocephalus x Clarias gariepinus	"Catfish, hybrid"	C.gariepinus x C.macrocephalus		"chilled storage 4˚C for 0d; fish weight: 150-225g, 6-10 months old"		PRO-/FAT- (analyzed according to AOAC 1999)	2007	fi107	DR	1												18.68			3.03	901588
901589	901589	901589	Finfish	"Thailand, Kalasin province"	F	13	CGM		"Hybrid catfish, farmed, skinless fillet, raw, chilled storage"	r	Clarias macrocephalus x Clarias gariepinus	"Catfish, hybrid"	C.gariepinus x C.macrocephalus		"stored at 4˚C for 3d; fish weight: 150-225g, 6-10 months old"		PRO-/FAT- (analyzed according to AOAC 1999)	2007	fi107	DR	1												18.41			2.98	901589
901590	901590	901590	Finfish	"Thailand, Kalasin province"	F	13	CGM		"Hybrid catfish, farmed, skinless fillet, raw, chilled storage"	r	Clarias macrocephalus x Clarias gariepinus	"Catfish, hybrid"	C.gariepinus x C.macrocephalus		"stored at 4˚C for 6d; fish weight: 150-225g, 6-10 months old"		PRO-/FAT- (analyzed according to AOAC 1999)	2007	fi107	DR	1												18.36			2.9	901590
901591	901591	901591	Finfish	"Thailand, Kalasin province"	F	13	CGM		"Hybrid catfish, farmed, skinless fillet, raw, chilled storage"	r	Clarias macrocephalus x Clarias gariepinus	"Catfish, hybrid"	C.gariepinus x C.macrocephalus		"stored at 4˚C for 9d; fish weight: 150-225g, 6-10 months old"		PRO-/FAT- (analyzed according to AOAC 1999)	2007	fi107	DR	1												[17.7]			[2.96]	901591
901592	901592	901592	Finfish	"Thailand, Kalasin province"	F	13	CGM		"Hybrid catfish, farmed, skinless fillet, raw, chilled storage"	r	Clarias macrocephalus x Clarias gariepinus	"Catfish, hybrid"	C.gariepinus x C.macrocephalus		"stored at 4˚C for 12d; fish weight: 150-225g, 6-10 months old"		PRO-/FAT- (analyzed according to AOAC 1999)	2007	fi107	DR	1												[17.4]			[2.96]	901592
901593	901593	901593	Finfish	"Thailand, Kalasin province"	F	13	CGM		"Hybrid catfish, farmed, skinless fillet, raw, chilled storage"	r	Clarias macrocephalus x Clarias gariepinus	"Catfish, hybrid"	C.gariepinus x C.macrocephalus		"stored at 4˚C for 15d; fish weight: 150-225g, 6-10 months old"		PRO-/FAT- (analyzed according to AOAC 1999)	2007	fi107	DR	1												[17.25]			[2.95]	901593
901594	901594	901594	Finfish	Brazil	F	13	BNC	Matrinxã	"Matrinxã, farmed (pond), fillet, raw"	r	Brycon cephalus		Brycon cephalus	Sep-Dec 1999	"comercial fish diet (28-40% fat, 5-12% protein)"	3	PRO- (analyzed according to AOAC 1998); FA converted using XFA	2001	fi108	DR	1				0.002763582	0.017042089							18.84	5.09			901594
901595	901595	901595	Finfish	Brazil	F	13	BNC	Matrinxã	"Matrinxã, farmed (cage), fillet, raw"	r	Brycon cephalus		Brycon cephalus	Sep-Dec 1999	"comercial fish diet (28-40% fat, 5-12% protein)"	3	PRO- (analyzed according to AOAC 1998); FA converted using XFA	2001	fi108	DR	1				0.00622939	0.048589242							20.03	6.83			901595
901596	901596	901596	Finfish	Brazil	F	13	CHA	Piraputanga	"Piraputanga, farmed (pond), fillet, raw"	r	Brycon microlepis	Characins nei	Characidae	Sep-Dec 1999	"comercial fish diet (28-40% fat, 5-12% protein)"	3	PRO- (analyzed according to AOAC 1998); FA converted using XFA	2001	fi108	DR	1				0.010171028	0.06175267							19.63	7.94			901596
901597	901597	901597	Finfish	Brazil	F	13	BNO	Piracanjuba	"Piracanjuba, farmed (pond), fillet, raw"	r	Brycon orbignyanus		Brycon orbignyanus	Sep-Dec 1999	"comercial fish diet (28-40% fat, 5-12% protein)"	3	PRO- (analyzed according to AOAC 1998); FA converted using XFA	2001	fi108	DR	1				0.01067178	0.04675256							19.06	5.6			901597
901598	901598	901598	Finfish	Brazil	F	13	BNO	Piracanjuba	"Piracanjuba, farmed (cage), fillet, raw"	r	Brycon orbignyanus		Brycon orbignyanus	Sep-Dec 1999	"comercial fish diet (28-40% fat, 5-12% protein)"	3	PRO- (analyzed according to AOAC 1998); FA converted using XFA	2001	fi108	DR	1				0.004350346	0.046180596							19.74	3.74			901598
901599	901599	901599	Finfish	"Brazil, Maringa"	F	13	UDC	Pintado	"Pintado, farmed, muscle tissue, raw"	r	Pseudoplatystoma corruscans	Spotted sorubim	Pseudoplatystoma coruscans	Aug (drought period)	"mean fish weight: 7200g; Commercial fish diet: 12.7% water, 42.0% protein, 12.9% ash, 10.2% lipid; FA expressed as % FAME"	3	PRO- (analyzed according to AOAC 1998); FAME converted using ShF and XFA	2009	fi109	DR	1				0.016403699	0.049384601							17.9	8.9			901599
901600	901600	901600	Finfish	"Brazil, Maringa"	F	13	CSO	Pacu	"Pacu, farmed, muscle tissue, raw"	r	Piaractus mesopotamicus	Pacu	Piaractus mesopotamicus	Aug (drought period)	"mean fish weight: 2504g; Commercial fish diet: 12.7% water, 42.0% protein, 12.9% ash, 10.2% lipid; FA expressed as % FAME"	3	PRO- (analyzed according to AOAC 1998); FAME converted using ShF and XFA	2009	fi109	DR	1				0.011298813	0.022677297							15	12.2			901600
901601	901601	901601	Finfish	"Poland, Dgał"	F	13	FPI		"Northern pike, farmed, fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	Oct	"Commercial fish diet: Nutra Classic and Nutra Classic T-3P (Trouvit, France): protein: 45%, fat 16%; FA as % of FACID, FACID calculated using CF"	10	FA converted using XFA	2008	fi110	DR	1				0.19683318	0.39681066									2.4		901601
901602	901602	901602	Finfish	"Australia, Warrnambool"	F	13	MCP		"Murray cod, farmed purged 0weeks), muscle fillet, raw"	r	Maccullochella peelii peelii (Mitchell)	Murray cod	Maccullochella peelii		"mean weight of fish: 746g; commercial fish diet Nova, Skretting, Tasmania, Australia: protein: 45%, lipid: 22%; proximates given as mg/g (w/w basis); FA given as mg/g lipid - direct calculation"			2008	fi111	DR	1				0.220094	0.289744					19.27			3.98			901602
901603	901603	901603	Finfish	"Australia, Warrnambool"	F	13	MCP		"Murray cod, farmed (purged 2weeks), muscle fillet, raw"	r	Maccullochella peelii peelii (Mitchell)	Murray cod	Maccullochella peelii		"mean weight of fish: 628g; commercial fish diet Nova, Skretting, Tasmania, Australia: protein: 45%, lipid: 22%; proximates given as mg/g (w/w basis); FA given as mg/g lipid - direct calculation"			2008	fi111	DR	1				0.232256	0.286118					18.67			3.82			901603
901604	901604	901604	Finfish	"Australia, Warrnambool"	F	13	MCP		"Murray cod, farmed (purged 4weeks), muscle fillet, raw"	r	Maccullochella peelii peelii (Mitchell)	Murray cod	Maccullochella peelii		"mean weight of fish: 595g; commercial fish diet Nova, Skretting, Tasmania, Australia: protein: 45%, lipid: 22%; proximates given as mg/g (w/w basis); FA given as mg/g lipid - direct calculation"			2008	fi111	DR	1				0.260728	0.339208					17.83			4.36			901604
901605	901605	901605	Finfish	"USA, Kentucky State"	F	21	PAM		"Paddlefish, farmed, whole fillet (white and red muscle), skinless, raw"	r	Polyodon spathula	Mississippi paddlefish	Polyodon spathula	32752	"mean weight of fish: 394-666g, 17 months old; mean values of % FA of polar and non-polar lipid fractions summed up in order to calculate FA composition of total lipids; calc. as % of FACID; FACID calculated using CF"	1		1991	fi112	DR	1		1.98								15.8				1.53		901605
901606	901606	901606	Finfish	"USA, Kentucky State"	F	21	PAM		"Paddlefish, farmed, white muscle fillet, skinless, raw"	r	Polyodon spathula	Mississippi paddlefish	Polyodon spathula	32752	"mean weight of fish: 394-666g, 17 months old "	1		1991	fi112	DR	1		0.64								15.9				0.27		901606
901607	901607	901607	Finfish	"Japan, Kagoshima, local fish market"	F	22	ELJ		"Japanese eel, farmed, dorsal muscle, raw"	r	Anguilla japonica	Japanese eel	Anguilla japonica		"mean fish weight: 220g; FA calc. as % of FACID, FACID calculated using CF"	3	PRO- (analyzed according to AOAC 1984); FA converted using XFA	2009	fi113	DR	1												18.9	13.1			901607
901614	901614	901614	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	LZX	Changu	"Changu, wild (small size), dorsal muscle fillet, skinless, raw"	r			(Lethrinus spp)	Nov-Dec 1993	"mean length and weight: 20cm, 133g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901614
901615	901615	901615	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	LZX	Changu	"Changu, wild (medium size), dorsal muscle fillet, skinless, raw"	r			(Lethrinus spp)	Nov-Dec 1993	"mean length and weight: 24cm, 235g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901615
901616	901616	901616	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	LZX	Changu	"Changu, wild (large size), dorsal muscle fillet, skinless, raw"	r			(Lethrinus spp)	Nov-Dec 1993	"mean length and weight: 31cm, 537g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901616
901617	901617	901617	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	SPI	Tasi	"Tasi, wild (small size), dorsal muscle fillet, skinless, raw"	r		Spinefeet(=Rabbitfishes) nei	Siganus spp	Nov-Dec 1993	"mean length and weight: 19cm, 85g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901617
901618	901618	901618	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	SPI	Tasi	"Tasi, wild (medium size), dorsal muscle fillet, skinless, raw"	r		Spinefeet(=Rabbitfishes) nei	Siganus spp	Nov-Dec 1993	"mean length and weight: 24cm, 181g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901618
901619	901619	901619	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	SPI	Tasi	"Tasi, wild (large size), dorsal muscle fillet, skinless, raw"	r		Spinefeet(=Rabbitfishes) nei	Siganus spp	Nov-Dec 1993	"mean length and weight: 35cm, 620g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901619
901620	901620	901620	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	LZX	Changu	"Changu, wild (small size), skin, raw"	r			(Lethrinus spp)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901620
901621	901621	901621	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	LZX	Changu	"Changu, wild, (medium size), skin, raw"	r			(Lethrinus spp)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901621
901622	901622	901622	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	LZX	Changu	"Changu, wild (large size), skin, raw"	r			(Lethrinus spp)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901622
901623	901623	901623	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	SPI	Tasi	"Tasi, wild (small size), skin, raw"	r		Spinefeet(=Rabbitfishes) nei	(Siganus spp)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901623
901624	901624	901624	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	SPI	Tasi	"Tasi, wild, (medium size), skin, raw"	r		Spinefeet(=Rabbitfishes) nei	(Siganus spp)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901624
901625	901625	901625	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	SPI	Tasi	"Tasi, wild (large size), skin, raw"	r		Spinefeet(=Rabbitfishes) nei	(Siganus spp)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901625
901626	901626	901626	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	33	TAI	Pawale	"Pawale, wild, whole, raw"	r		Indo-Pacific tarpon	(Megalops cyprinoides)	Nov-Dec 1993	"mean length and weight: 7.5cm, 5.1g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901626
901627	901627	901627	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	11	FCY	Dagaa mchete	"Dagaa mchete, wild, whole, raw"	r		Cyprinids nei	(Cyprinidae)	Nov-Dec 1993	"mean length and weight: 10.2cm, 7.5g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901627
901628	901628	901628	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	11	FCY	Dagaa papa	"Dagaa papa, wild, whole, raw"	r		Cyprinids nei	(Cyprinidae)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901628
901629	901629	901629	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	11	FCY	Dagaa kavu	"Dagaa kavu, wild, whole, raw"	r		Cyprinids nei	(Cyprinidae)	Nov-Dec 1993	Iodine given in mcg/kg wet weight	1		1997	fi118	DR	1																901629
901630	901630	901630	Crustacean	"Tanzania, Dar es Salaam, Indian Ocean"	W	40	DCP		"Prawns, wild, whole, raw"	r		Natantian decapods nei	(Natantia)	Nov-Dec 1993		1		1997	fi118	DR	1																901630
901631	901631	901631	Finfish	"Tanzania, Dar es Salaam, Indian Ocean"	W	11	FCY	Dagaa mchete	"Dagaa mchete, wild, whole fish, raw"	r		Cyprinids nei	(Cyprinidae)	Nov-Dec 1993	"mean length and weight: 10.4cm, 8.5g; Iodine given in mcg/kg wet weight"	6		1997	fi118	DR	1																901631
901632	901632	901632	Finfish	"Ethiopia, Zwai, Lake Zwai"	W	11	HXP		"Carp, wild (small size), dorsal muscle fillet, skinless, raw"	r		Carps nei	Hypophthalmichthys spp	34274	"mean length and weight: 24cm, 191g; Iodine given in mcg/kg wet weight"	1		1997	fi118	DR	1																901632
901633	901633	901633	Finfish	Finland	F	23	TRR		"Rainbow trout, farmed, skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss			1		1999	fi119	DR	1													7.8			901633
901634	901634	901634	Finfish	Finland	F	23	TRR		"Rainbow trout, farmed skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss			1		1999	fi119	DR	1													13.8			901634
901635	901635	901635	Finfish	Finland	F	23	TRR		"Rainbow trout, farmed skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss			1		1999	fi119	DR	1													11.2			901635
901636	901636	901636	Finfish	Finland	F	23	TRR		"Rainbow trout, farmed skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss			1		1999	fi119	DR	1													9.6			901636
901641	901641	901641	Finfish	"USA, MS, Yazoo City"	F	13	ITP		"Channel catfish, farmed, fillet, raw"	r	Ictalurus punctatus	Channel catfish	Ictalurus punctatus	32599		3	"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g"	1992	fi120	DR	1										15.4					11.3	901641
901643	901643	901643	Finfish	"USA, BC, Sechelt Inlet"	F	23	COH		"Coho salmon, farmed, skinless fillet, raw"	r	Oncorhynchus kisutch	Coho(=Silver)salmon	Oncorhynchus kisutch	32690		1	"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g"	1992	fi120	DR	1										23					7.8	901643
901644	901644	901644	Finfish	"USA, BC, Sechelt Inlet"	F	23	COH		"Coho salmon, farmed, skinless fillet, raw"	r	Oncorhynchus kisutch	Coho(=Silver)salmon	Oncorhynchus kisutch	32752		1	"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g"	1992	fi120	DR	1										20.6					8.8	901644
901647	901647	901647	Finfish	"USA, ID, Buhl"	F	23	TRR		"Rainbow trout, farmed, skinless fillet, raw"	r	Salmo gairdneri	Rainbow trout	Oncorhynchus mykiss	32660		3	"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g"	1992	fi120	DR	1										20.9					5.4	901647
901649	901649	901649	Crustacean	"USA, LA, Atchafalaya Basin"	F	41	RCW		"Red swamp crayfish, farmed, tail meat, raw"	r	Procambarus clarkii	Red swamp crawfish	Procambarus clarkii	32509		2	"FAT- (analyzed using AOAC 1984, method: 43.257-43.277); tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g"	1992	fi120	DR	1										14.8					0.8	901649
901651	901651	901651	Crustacean	"USA, LA, Atchafalaya Basin"	F	41	PCC		"White River crayfish, farmed, tail meat, raw"	r	Procambarus acutus acutus	White crawfish	Procambarus acutus	32509		2	"FAT- (analyzed using AOAC 1984, method: 43.257-43.277); tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g"	1992	fi120	DR	1										14.9					1.1	901651
901653	901653	901653	Molluscs	"USA, MD, Nanticoke River"	F	53	OYA		"Eastern Oysters, farmed, raw"	r	Crassostrea virginica	American cupped oyster	Crassostrea virginica	32629		2	FAT- ( analyzed according to AOAC 1984: 43.257-43.2770; tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g	1992	fi120	DR	1										[5]					[1.2]	901653
901654	901654	901654	Finfish	Finland	F	23	TRR		"Rainbow trout, farmed, skinless fillet, raw"	r	Oncorhynchus mykiss	Rainbow trout	Oncorhynchus mykiss	34304		1		1995	fi122	DR	1															13.4	901654
