seanuts_id2,species_name,subgroup,log_concentration,log_length,bulk_trophic_level,feeding_mode,feeding_level,reference,abs_lat,nutrient,species1
387,Caranx crysos,finfish,2.9338568698359038,4.248495242049359,3.63,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,fat_g,Caranx crysos
1370,Caranx crysos,finfish,1.275362800412609,4.248495242049359,3.63,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,fat_g,Caranx crysos
121,Carassius carassius,finfish,0.47000362924573563,4.1588830833596715,3.11,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,fat_g,Carassius carassius
126,Carassius carassius,finfish,0.1823215567939546,4.1588830833596715,3.11,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,fat_g,Carassius carassius
388,Carassius carassius,finfish,0.4054651081081644,4.1588830833596715,3.11,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,fat_g,Carassius carassius
389,Carcharhinus limbatus,finfish,-0.7765287894989963,5.420534999272286,4.46,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lytle J.S., Lytle T.F. (1994). Fatty acid and cholesterol content of sharks and rays. Journal of Food Composition and Analysis 7: 110-118",25.304304,fat_g,Carcharhinus limbatus
378,Caulolatilus intermedius,finfish,0.7419373447293773,4.0943445622221,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Castro-González M.I., Silencio Barrita J.L., Juárez Silva M.E., Montaño Benavides S., Pérez-Gil Romo F. (1998). Composición química de la fauna de acompañamiento del camarón de Veracruz (Golfo de México). Revista de Biología Tropical 46(2): 249-256",19.173773,fat_g,Caulolatilus intermedius
392,Centrophorus squamosus,finfish,-0.01005033585350145,5.099866427824199,4.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,fat_g,Centrophorus squamosus
393,Centroscyllium fabricii,finfish,-0.35667494393873245,4.406719247264253,4.13,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,fat_g,Centroscyllium fabricii
394,Centroscymnus coelolepis,finfish,-0.05129329438755058,4.787491742782046,4.19,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,fat_g,Centroscymnus coelolepis
402,Chaenocephalus aceratus,finfish,-0.10536051565782628,4.07753744390572,3.96,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Oehlenschläger J. (1991). Chemical composition of the flesh and other tissues of Antarctic fish species of the families Channichthyidae and Nototheniidae. Food Chemistry 40: 159-167,82.862752,fat_g,Chaenocephalus aceratus
403,Chaenocephalus aceratus,finfish,1.1184149159642893,4.07753744390572,3.96,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",62,fat_g,Chaenocephalus aceratus
408,Champsocephalus gunnari,finfish,0.4054651081081644,3.9889840465642745,3.49,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Oehlenschläger J. (1991). Chemical composition of the flesh and other tissues of Antarctic fish species of the families Channichthyidae and Nototheniidae. Food Chemistry 40: 159-167,82.862752,fat_g,Champsocephalus gunnari
1977,Channa marulius,finfish,-1.2039728043259361,5.209486152841421,4.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,fat_g,Channa marulius
63,Channa striata,finfish,0.5306282510621704,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Wimalasena S., Jayasuriya M.N.S. (1996). Nutrient analysis of some fresh water fish. J. Natn. Sci. Coun. Sri Lanka 24(1): 21-26",7.432513,fat_g,Channa striata
80,Channa striata,finfish,-0.916290731874155,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",14.903036,fat_g,Channa striata
414,Channa striata,finfish,2.1400661634962708,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",15.484682,fat_g,Channa striata
415,Channa striata,finfish,-0.01005033585350145,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.116386,fat_g,Channa striata
416,Channa striata,finfish,-0.01005033585350145,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.190255,fat_g,Channa striata
417,Channa striata,finfish,-0.01005033585350145,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.072255,fat_g,Channa striata
1980,Channa striatus,finfish,-1.2039728043259361,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,fat_g,Channa striata
421,Chelidonichthys lucerna,finfish,1.1249295969854831,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,fat_g,Chelidonichthys lucerna
422,Chelidonichthys lucerna,finfish,-1.3470736479666092,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,fat_g,Chelidonichthys lucerna
423,Chelidonichthys lucerna,finfish,-0.916290731874155,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,fat_g,Chelidonichthys lucerna
1291,Chelidonichthys lucerna,finfish,0.4637340162321402,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745,fat_g,Chelidonichthys lucerna
424,Chelon labrosus,finfish,0.412109650826833,4.5217885770490405,2.59,browsing on substrate,plants/detritus+animals (troph. 2.2-2.79),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fat_g,Chelon labrosus
430,Chirocentrus dorab,finfish,0.19885085874516517,4.605170185988092,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",3.144341,fat_g,Chirocentrus dorab
1406,Chirocentrus dorab,finfish,0.883767540168595,4.605170185988092,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Mathew S., Ammu K. Viswanathan N.P.G., Devadasan K. (1999). Cholesterol content of Indian fish and shellfish. Food Chemistry 66: 455-461",20.593684,fat_g,Chirocentrus dorab
127,Chondrostoma nasus,finfish,0.09531017980432493,3.912023005428146,2,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,fat_g,Chondrostoma nasus
132,Chondrostoma nasus,finfish,-0.10536051565782628,3.912023005428146,2,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,fat_g,Chondrostoma nasus
431,Chondrostoma nasus,finfish,0.26236426446749106,3.912023005428146,2,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,fat_g,Chondrostoma nasus
44,Clarias batrachus,finfish,1.0986122886681098,3.8501476017100584,3.42,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",14.903036,fat_g,Clarias batrachus
432,Clarias batrachus,finfish,2.066862759472976,3.8501476017100584,3.42,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kamal D., Khan A.N., Rahman M.A., Ahamed F. Biochemical composition of some small indigenous fresh water fishes from the River Mouri, Khulna, Bangladesh (2007) Pakistan Journal of Biological Sciences, 10(9), 1559-1561",22.816667,fat_g,Clarias batrachus
1891,Clarias batrachus,finfish,1.308332819650179,3.8501476017100584,3.42,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",22.57,fat_g,Clarias batrachus
1966,Clarias batrachus,finfish,0.26236426446749106,3.8501476017100584,3.42,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,fat_g,Clarias batrachus
434,Clarias gariepinus,finfish,2.2300144001592104,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Osibona A., Kusemiju K., Akande G.R. (2009). Fatty acid composition and amino acid profile of two freshwater species, african catfish (Clarias gariepinus) and tilapia (Tilapia zillii). African Journal of Food Agriculture Nutrition and Development 9(1): 608-621",6.524379,fat_g,Clarias gariepinus
437,Clarias gariepinus,finfish,1.7526720805200082,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Masa J., Ogwok P., Muyonga J.H., Kwetegyeka J., Makokha V., Ocen D. (2011). Fatty acid composition of muscle, liver and adipose tissue of freshwater fish from Lake Victoria, Uganda. J Aqua Food Prod Technol 20: 64-72",0.033333,fat_g,Clarias gariepinus
438,Clarias gariepinus,finfish,1.1662709371419244,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,fat_g,Clarias gariepinus
1359,Clarias gariepinus,finfish,1.6134299337036377,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ersoy B., Özeren A. (2009). The effect of cooking methods on mineral and vitamin contents of African catfish. Food Chemistry 115: 419-422",41.008238,fat_g,Clarias gariepinus
445,Clarias macrocephalus,finfish,2.6878474937846906,4.787491742782046,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",15.484682,fat_g,Clarias macrocephalus
