page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,realm,source
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,muscle,raw,27,22,0.538,1409,19.5,9.9,NA,NA,0.057,29,NA,NA,Scomber spp.,Scomber spp.,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,46,40,NA,3.3,23.2,0.7,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,27,12,1.13,1,24.7,5.1,NA,NA,0.5,NA,NA,NA,Scombridae,Scombridae,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,817,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,marine,cine
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,27,NA,NA,NA,18.9,1.6,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,818,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,marine,cine
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,819,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,marine,cine
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,79,NA,0.4,NA,18.9,1.6,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,820,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,27,141,0.683,0.633,18.4,3.1,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,821,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,48,NA,NA,NA,NA,3.9,0.82,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,822,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,whole,raw,27,NA,NA,NA,17.3,2.2,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,823,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,824,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,offal,raw,27,NA,NA,NA,16.3,6.8,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,825,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,826,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.14,0.07,Sebastes norvegicus,Sebastes norvegicus,827,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,82,23,NA,0.77,19.4,0.9,NA,0.158,NA,NA,0.046,0.073,Sebastes norvegicus,Sebastes norvegicus,828,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,79,141,0.7,0.8,18.7,2.8,0.4,0.8,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,829,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,72,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,830,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,831,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,marine,cine
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,23,NA,NA,NA,NA,1.8,NA,0.6,NA,NA,0.2,0.3,Sebastes pinniger,Sebastes pinniger,832,4.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.8,subtropical,fusiform / normal,demersal,838,76,marine,cine
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,833,4.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.8,subtropical,fusiform / normal,demersal,838,76,marine,cine
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,27,NA,NA,NA,18.4,2.3,NA,NA,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,834,4.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.8,subtropical,fusiform / normal,demersal,838,76,marine,cine
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,79,9,0.4,0.4,18.8,1.8,NA,0.7,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,835,4.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.8,subtropical,fusiform / normal,demersal,838,76,marine,cine
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,72,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,836,4.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.8,subtropical,fusiform / normal,demersal,838,76,marine,cine
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,muscle,raw,23,NA,NA,NA,NA,1.2,NA,0.4,NA,NA,NA,0.2,Sebastes ruberrimus,Sebastes ruberrimus,837,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.99,subtropical,fusiform / normal,reef-associated,549,104,marine,cine
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes ruberrimus,Sebastes ruberrimus,838,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.99,subtropical,fusiform / normal,reef-associated,549,104,marine,cine
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,muscle,raw,21,15,NA,0.8,20,NA,NA,NA,NA,NA,NA,NA,Sebastes ruberrimus,Sebastes ruberrimus,839,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.99,subtropical,fusiform / normal,reef-associated,549,104,marine,cine
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373,0.649,Sebastes spp.,Sebastes spp.,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,55,NA,NA,NA,NA,1.15,0.21,NA,NA,NA,0.14,0.07,Sebastes spp.,Sebastes spp.,841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,62,12,0.53,0.53,24,2,NA,0.59,0.02,34,NA,NA,Sebastes spp.,Sebastes spp.,842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes spp.,Sebastes spp.,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,27,NA,0.147,NA,16.2,1,NA,NA,NA,NA,NA,NA,Sebastes spp.,Sebastes spp.,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,offal,raw,27,NA,NA,NA,16.5,6.4,NA,NA,NA,NA,NA,NA,Sebastes spp.,Sebastes spp.,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6440,Fish,Saltwater Fish,Greenland Shark,Somniosus microcephalus,muscle,raw,27,NA,NA,NA,22.6,10,NA,NA,NA,NA,NA,NA,Somniosus microcephalus,Somniosus microcephalus,846,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.31,boreal,elongated,benthopelagic,2992,427,brackmarine,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,27,35,NA,0.933,18.3,3.2,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,27,47,1.92,0.982,19.3,2.4,NA,NA,0.05,NA,NA,NA,Sparidae,Sparidae,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199,0.273,Sparidae,Sparidae,849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,82,63,0.42,0.44,16.7,4,NA,0.17,0.087,26,NA,NA,Sparidae,Sparidae,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,23,NA,NA,NA,NA,2.4,NA,0.5,NA,NA,0.1,0.1,Sparidae,Sparidae,851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,eggs,raw,27,NA,NA,NA,16,5.8,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,79,NA,0.5,NA,18.8,3.2,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sparidae,Sparidae,854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,79,41,NA,NA,13.5,0.5,0.07,0.16,NA,NA,NA,NA,Spisula solidissima,Spisula solidissima,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.43,NA,NA,0.15,0.21,Spisula solidissima,Spisula solidissima,856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,23,NA,NA,NA,NA,0.8,NA,0.2,NA,NA,0.05,0.05,Spisula solidissima,Spisula solidissima,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,55,NA,NA,NA,NA,1.4,0.39,NA,NA,NA,0.15,0.21,Spisula solidissima,Spisula solidissima,858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6504,Marine Invertebrates,Bivalves,Atlantic Surf Clam,Spisula solidissima,muscle,raw,27,41,NA,NA,13.5,0.5,NA,NA,NA,NA,NA,NA,Spisula solidissima,Spisula solidissima,859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,15,34,0.43,0.84,21,4.5,NA,1.5,0.015,50,NA,NA,Squaliformes,Squaliformes,860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,23,NA,NA,NA,NA,1.9,NA,0.8,NA,NA,NA,0.5,Squaliformes,Squaliformes,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6440,Fish,Saltwater Fish,Sharks,Squaliformes,liver,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squaliformes,Squaliformes,862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,27,48,NA,1.4,19.1,1.2,NA,NA,0.02,NA,NA,NA,Squaliformes,Squaliformes,863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,eggs,raw,27,NA,NA,NA,25,23.5,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,864,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,865,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,23,NA,NA,NA,NA,10.2,NA,2.7,NA,NA,0.7,1.2,Squalus acanthias,Squalus acanthias,866,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,27,NA,0.52,NA,17.6,9.5,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,867,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,868,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,27,11,0.819,1.25,19.6,5.2,NA,NA,0.05,20,NA,NA,Squalus acanthias,Squalus acanthias,869,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,eggs,raw,27,NA,NA,NA,25,24.3,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,870,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,79,11,0.5,NA,15.1,11.4,1.9,2.4,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,871,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,72,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,Squalus acanthias,Squalus acanthias,872,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,subtropical,elongated,benthopelagic,1460,95,brackmarine,cine
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,32,NA,NA,NA,22.2,4.1,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,873,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,24,10,0.3,0.4,19,7,NA,NA,0.02,33,NA,NA,Stenodus leucichthys,Stenodus leucichthys,874,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,29,NA,NA,NA,10.8,3.1,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,875,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,20,NA,NA,NA,NA,6.9,NA,NA,NA,NA,0.2,0.2,Stenodus leucichthys,Stenodus leucichthys,876,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,877,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,79,16,NA,0.2,18.2,11.8,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,878,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Inconnu,Stenodus leucichthys,muscle,raw,27,NA,NA,NA,19.9,6.8,NA,NA,NA,NA,NA,NA,Stenodus leucichthys,Stenodus leucichthys,879,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,freshbrackmarine,cine
6523,Marine Invertebrates,Echinoderms,Sea Urchins,Strongylocentrotidae,muscle,raw,46,7,NA,1.7,12.2,3.6,NA,NA,NA,NA,NA,NA,Strongylocentrotidae,Strongylocentrotidae,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,7,NA,NA,NA,NA,9.3,NA,0.56,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,881,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,38,273,1.3,1.6,NA,16.7,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,882,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,5,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,883,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,21,50,NA,0.9,14,6,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,884,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,62,50,NA,0.9,14.6,6.2,NA,0,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,885,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,55,NA,NA,NA,NA,1.2,0.32,NA,NA,NA,0.12,0.18,Thaleichthys pacificus,Thaleichthys pacificus,886,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,7,NA,NA,NA,NA,100,NA,2.37,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,887,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,888,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,5,NA,NA,NA,NA,98,19,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,889,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,38,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,890,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,891,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,39,6.8,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,892,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,oil,raw,21,NA,NA,NA,0,98,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,893,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,7,NA,NA,NA,NA,6.9,NA,0.37,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,894,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,895,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,66,NA,NA,NA,12,18.8,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,896,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,11,476,NA,NA,15.3,2.4,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,897,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,whole,raw,33,476,NA,NA,15.3,2.4,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,898,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
6448,Fish,Searun Fish,Eulachon,Thaleichthys pacificus,muscle,raw,27,NA,NA,NA,14.5,6.5,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Thaleichthys pacificus,899,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,freshbrackmarine,cine
