Food Item ID	Code	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	CA(mg)	FE(mg)	F20D5N3(g)	F22D6N3(g)	ZN(mg)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)
902321		Finfish	"Bangladesh, Cox's Bazar "	W	35	ESJ	Kata Phasa	"Spined anchovy, wild, raw"	r	Stolephorus tri	Spined anchovy	Stolephorus tri	Jul-Sep 2012	Anatomical parts excluded prior to analysis: Viscera.			2015	fi367	17.6			2.1			1500	1.6			3.1				
902322		Finfish	"Bangladesh, Cox's Bazar "	W	33	CRV	Lal poa	"Silver croaker, wild, raw"	r	Johnius argentatus	Silver croaker	Pennahia argentata	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Viscera, fins, scales."			2015	fi367	18.1			2.4			1900	1.7			2.1				
902323		Finfish	"Bangladesh, Cox's Bazar "	W	36	GUT	Maita	"Indo-Pacific king mackerel, wild, raw"	r	Scomberomorus guttatus	Indo-Pacific king mackerel	Scomberomorus guttatus	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, fins, scales."			2015	fi367	20.5			1.1			34	0.49			0.7				
902324		Finfish	"Bangladesh, Cox's Bazar "	W	33	FLI	Murbaila	"Bartail flathead, wild, raw"	r	Platycephalus indicus	Bartail flathead	Platycephalus indicus	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, fins, scales."			2015	fi367	18.8			0.3			150	1.7			0.79				
902325		Finfish	"Bangladesh, Khulna"	W	33	LZP	Parse	"Goldspot mullet, wild, raw"	r	Liza parsia	Goldspot mullet	Liza parsia	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, fins, scales, gills."			2015	fi367	16.1			14.3			66	1.3	0.4	0.12	0.84				
902326		Finfish	"Bangladesh, Cox's Bazar "	W	33	FOT	Tailla	"Fourfinger threadfin, wild, raw"	r	Eleutheronema tetradactylum	Fourfinger threadfin	Eleutheronema tetradactylum	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, fins, scales."			2015	fi367	20.6			2.2			37	0.6			0.9				
902327		Finfish	"Bangladesh, Cox's Bazar "	W	33	SIJ	Tular Dandi	"Flathead sillago, wild, raw"	r	Sillaginopsis panijus	Flathead sillago	Sillaginopsis panijus	Jul-Sep 2012	"Anatomical parts excluded prior to analysis: Bones, viscera, fins, scales."			2015	fi367	19.3			0.6			230	2.1			0.89				
902328		Finfish	"Norway, The North Sea"	W	37	MAC	Makrell	"Mackerel, wild, raw"	r	Scomber scombrus	Atlantic mackerel	Scomber scombrus	Oct-07	Whole fillet			2012	fi361	17				25		15	0.8	1.76	2.8	0.62				
902329		Finfish	"Norway, outside the coast of Tromsø"	W	31	GHL	Blåkveite	"Greenland halibut, wild, raw"	r	Reinhardtius hippoglossoides	Greenland halibut	Reinhardtius hippoglossoides	Aug-06	[Muscle B cut]			2012	fi361	14				11		5.5	0.1	0.33	0.36	0.3				
902330		Finfish	"Norway, The Norwegian Sea"	W	31	HAL	Kveite	"Atlantic halibut, wild, raw"	r	Hippoglossus hippoglossus	Atlantic halibut	Hippoglossus hippoglossus	"Sep-Oct 2007, Jan 2008"	[Muscle B cut]			2012	fi361	17				6.1		4.3	0.18	0.34	0.5	0.42				
902331		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W	23	ACH		"Arctic char, wild, flesh, raw"	r	Salvelinus alpinus [naresi]			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		"3, 9 (minerals)"	Samples were taken in the wild (informed by the author)	2002	fc001	18±2.5				2±3.2		11±7.3	0.3±0.13			0.4				
902332		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W				"Cod, wild, flesh, raw"	r	"var. spp.: Boreogadus, Eleginus, Gadus, Microgadus"			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		1	Samples were taken in the wild (informed by the author); tr = trace amount (0.001 mg/100 g)	2002	fc001							43	0.25	0.1	0.2	0.37				
902335		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W	23	TLA		"Grayling, wild, flesh, raw"	r	Thymallus arcticus			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		"8; 5 (Mg, Mn & Se); 9 (other minerals); 1 (fatty acids)"	Samples were taken in the wild (informed by the author)	2002	fc001	20±1.2				1.9±0.91		31±18	1±1.8	0.1	0.1	0.7				
902336		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W	13	FBU		"Loche, wild, eggs, raw"	r	Lota lota			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		4; 2 (fatty acids)	Samples were taken in the wild (informed by the author)	2002	fc001	18±0.4				14±5.3		8±1.1	1.3±0.09	1.2±0.68	1.8±0.38	2.4				
902337		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W	13	FBU		"Loche, wild, flesh, raw"	r	Lota lota			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		2; 1 (Mn & Se); 3 (other minerals)	Samples were taken in the wild (informed by the author)	2002	fc001	17±1.8				0.7±0.29		8±7.9	0.3±0.24			0.7				
902338		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W	13	FBU		"Loche, wild, liver, raw"	r	Lota lota			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		"3; 4 (moisture, protein & minerals)"	"Samples were taken in the wild (informed by the author); to calculate energy in one of the samples, summed minerals were used as ash (ash was not analyzed for that sample)"	2002	fc001	10±2.0				24±9.5		4±1.1	2±0.8			1.6				
902340		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W	13	FPI		"Pike, wild, flesh, raw"	r	Esox lucius			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		"4; 3 (Mg, Mn & Se); 5 (other minerals); 1 (atty acids)"	Samples were taken in the wild (informed by the author)	2002	fc001	20±1.2				0.8±0.12		19±16	0.2±0.05	tr	0.2	0.4				
902341		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W				"Salmon, wild, eggs, raw"	r	"var. spp.: Mallotus, Oncorphyncus and Salmo"			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		3; 2 (fatty acids)	Samples were taken in the wild (informed by the author)	2002	fc001	27±1.3				10±3.5		40±20	1.6±0.84	1.1±0.14	1.3±0.18	2				
902343		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W				"Salmon, wild, flesh, raw"	r	"var. spp.: Mallotus, Oncorphyncus and Salmo"			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		"9; 8 (Mg, Mn & Se); 10 (other minerals); 3 (fatty acids)"	Samples were taken in the wild (informed by the author)	2002	fc001	19±1.9				5±4.4		6±4.0	0.9±0.61	0.2±0.08	0.3±0.16	0.5				
902346		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W				"Trout, wild, flesh, raw"	r	Salmo and Salvelinus sp. 			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		"4; 5 (ash); 6 (P, Na & K); 10 (Mg, Mn & Se); 11 (other minerals); 2 (fatty acids)"	Samples were taken in the wild (informed by the author)	2002	fc001	19±4.6				3±2.8		38±71	0.4±0.13	0.2±0.17	0.6±0.65	0.4				
902349		Finfish	"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador"	W				"Whitefish, wild, flesh, raw"	r	"Coregonus sp.: clupeaformis, nasus"			2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities)		"8; 6 (ahs); 3 (P, Na & K); 7 (Mg, Mn & Se)"	"Samples were taken in the wild (informed by the author); to calculate energy in two of the samples, summed minerals were used as ash (ash was not analyzed for that sample)"	2002	fc001	20±5.2				4±2.5		26±22	0.4±0.22			0.6				
902350		Finfish	"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)"	W				"Arctic Char, wild, meat, raw"	r	Salvelinus naresi			1985 to 1988		1	proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023	1992	fc002	21					3.3	7	0.7			0.6				
902351		Finfish	"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)"	W				"Arctic Char, wild, meat/skin, raw"	r	Salvelinus naresi			1985 to 1988		1	proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023; two or more than two independently harvested samples were analyzed for water; only one sample analyzed for ash & retinol	1992	fc002	22					3.9	14±9.7	0.6±0.07			0.6±0.25				
902355		Finfish	"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)"	W				"Arctic Char, wild, skin, raw"	r	Salvelinus naresi			1985 to 1988		1 (composite from 2 or more individual animals; equal portions per animal were sampled)	proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023	1992	fc002	42					19	268	4.8			2.5				
902356		Finfish	"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)"	W				"Sculpin, wild, whole/no skin, raw"	r	Acanthocottus groenlandicus			1985 to 1988		1 (composite from 2 or more individual animals; equal portions per animal were sampled)	"proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023, tr=trace amounts (Cu <0.05 mg/100 g)"	1992	fc002	18					1.5	429	0.5			0.9				
902357		Molluscs	"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)"	W	54	MUS		"Mussels, wild, meat, raw"	r	Mytilus edulis			1985 to 1988		1	proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023	1992	fc002						1.7	85	15			1				
902359		Molluscs	"Canada, Arctic Circle, NorthWest Territories, Broughton Island (Qikiqtarjuak)"	W				"Clams, wild, meat, raw"	r	Mya spp.			1985 to 1988		1	proximate composition determined by AOAC methods (1984); crude fat determinations (16.064); protein by methods 47.021 and 47.023	1992	fc002							172	2.5			3.9				
902361		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)"	W	23	CIA		"Cisco, wild, meat, raw"	r	Coregonus autumnalis			1988 to 1990		2	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method."	1994	fc003	18±0.4					4.1±1.1	30±9.3	1±0.3			0.4±0.04				
902364		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)"	W	23	SDL		"Inconnu, wild, meat, raw"	r	Stenodus leucichtys			1988 to 1990		2	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method."	1994	fc003	19±1.6					7±2.2	10±3.7	0.4±0.00			0.3±0.01				
902368		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope)."	W	13	FBU		"Loche, wild, meat, raw"	r	Lota lota			1988 to 1990		10	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method"	1994	fc003	18±1.0					0.6±0.20	40±30	0.4±0.11			0.6±0.12				
902371		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope)."	W	13	FBU		"Loche, wild, liver, raw"	r	Lota lota			1988 to 1990		"5 (proximate), 4 (minerals) "	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method"	1994	fc003	8±1.6					34±9.7	10±9.1	2±0.7			2±1.3				
902373		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)"	W	13	FBU		"Loche, wild, skin, raw"	r	Lota lota			1988 to 1990		1	"Composite sample; FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method."	1994	fc003	24					1	212	0.8			1.8				
902375		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope)."	W	13	FPI		"Pike, wild, meat, raw"	r	Esox lucius			1988 to 1990		"4 (proximate), 3 (minerals)"	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method"	1994	fc003	19±1.2					0.8±0.18	60±34	0.4±0.12			0.7±0.17				
902377		Finfish	"Canada, Northwest Territories, western Canadian Arctic, community of K áhbamit úé (Colville Lake)"	W	23	LAT		"Trout, wild, meat, raw"	r	Salvelinus namaycush 			1988 to 1990		2	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method"	1994	fc003	21±0.4					3.9±0.04	7±1.7	0.5±0.06			0.4±0.02				
902379		Finfish	"Canada, Northwest Territories, western Canadian Arctic, community of K áhbamit úé (Colville Lake)."	W	23	WHL		"Whitefish, wild, meat, raw"	r	Coregonus clupeaformis 			1988 to 1990		7	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method"	1994	fc003	18±1.3					4±1.7	40±40	0.5±0.24			0.4±0.13				
902383		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)"	W	23	WHL		"Whitefish, wild, eggs, raw"	r	Coregonus clupeaformis 			1988 to 1990		4	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method."	1994	fc003	22±1.6					11±1.0	40±7.9	3±1.6			4±0.8				
902386		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)"	W	23	WHL		"Whitefish, wild, esophagus, raw"	r	Coregonus clupeaformis 			1988 to 1990		1	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method."	1994	fc003	15					4.1									
902387		Finfish	"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)"	W				"Whitefish, crookedback, wild, meat, raw"	r	Coregonus sp.			1988 to 1990		1	"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method."	1994	fc003	18					0.7	9.4	0.5			0.8				
902389		Finfish	"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)"	W	23	CIA		"Cisco, wild, meat, raw"	r	Coregonus autumnalis			July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring)		1	Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.	1993	fc004															
902392		Finfish	"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)"	W	23	SDL		"Inconnu, wild, meat, raw"	r	Stenodus leucichthys			July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring)		1	Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.	1993	fc004															
902396		Finfish	"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)"	W	13	FBU		"Loche, wild, meat, raw"	r	Lota lota			July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring)		4	Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.	1993	fc004															
902399		Finfish	"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)"	W	13	FBU		"Loche, wild, liver, raw"	r	Lota lota			July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring)		6	Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.	1993	fc004															
902401		Finfish	"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)"	W	13	FBU		"Loche, wild, skin, raw"	r	Lota lota			July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring)		1	Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.	1993	fc004															
902403		Finfish	"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)"	W	13	FPI		"Pike, wild, meat, raw"	r	Esox lucius			July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring)		2	Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.	1993	fc004															
902405		Finfish	"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)"	W	23	LAT		"Trout, wild, meat, raw"	r	Salvelinus namaycush 			July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring)		1	Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.	1993	fc004															
