taxize_name,scientific_name,asfis_scientific_name,genus_species,obs_id,submitted_name,subgroup,common_name,body_part,food_name_in_english,biblio_id,location,season,comments_on_data_processing_methods,publication_year,food_item_id,nutrient,concentration,dri_per
Perna perna,Perna perna,Perna perna,Perna perna,af786,Perna perna,Mollusc,South American rock mussel,NA,"Mussel, farmed, edible part, raw",fi223,"Brazil, São Paulo state, Ubatuba",Oct,WATER: calc. by difference; CHO- (Somogy-Nelson method),1998,0902090,protein,21.9,43.8
Perna perna,Perna perna,Perna perna,Perna perna,af787,Perna perna,Mollusc,South American rock mussel,NA,"Mussel, farmed, edible part, raw",fi223,"Brazil, São Paulo state, Ubatuba",Nov,WATER: calc. by difference; CHO- (Somogy-Nelson method),1998,0902091,protein,19.9,39.8
Egeria radiata,Egeria radiata,Bivalvia,Bivalvia,af789,Bivalvia,Mollusc,"Clams, etc. nei",NA,"Clam, wild, edible flesh, raw",fi224,"Unknown (samples from market in Calabar, Nigeria)",NA,proximates and minerals expressed per DM - conversion to FW; FAT- (extraction according to AOAC 1975),1987,0902093,protein,11.285,22.57
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af790,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Jun 2001,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902094,protein,7.66,15.32
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af791,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Sep 2001,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902095,protein,2.39,4.78
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af792,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Feb 2002,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902096,protein,4.92,9.84
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af793,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Jul 2002,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902097,protein,6.11,12.22
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af794,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Oyster, farmed, edible flesh, raw",fi226,"Italy, Adriatic Sea, Lagoon of Venice",Sep 2002,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2004,0902098,protein,4.04,8.08
Nodipecten subnodosus,Nodipecten subnodosus,Pectinidae,Pectinidae,af795,Pectinidae,Mollusc,Scallops nei,NA,"Pacific lions-paw scallop, farmed, meat, raw",fi227,"Mexico, Sonora, Bahia Kino",Winter (Jan) 2003,FAT-/PRO- (analyzed according to AOAC 1995),2006,0902099,protein,15.7,31.4
Nodipecten subnodosus,Nodipecten subnodosus,Pectinidae,Pectinidae,af796,Pectinidae,Mollusc,Scallops nei,NA,"Pacific lions-paw scallop, farmed, meat, raw",fi227,"Mexico, Sonora, Bahia Kino",Spring (Apr) 2003,FAT-/PRO- (analyzed according to AOAC 1995),2006,0902100,protein,15.9,31.8
Nodipecten subnodosus,Nodipecten subnodosus,Pectinidae,Pectinidae,af797,Pectinidae,Mollusc,Scallops nei,NA,"Pacific lions-paw scallop, farmed, meat, raw",fi227,"Mexico, Sonora, Bahia Kino",Summer (Sep) 2003,FAT-/PRO- (analyzed according to AOAC 1995),2006,0902101,protein,15.1,30.2
Nodipecten subnodosus,Nodipecten subnodosus,Pectinidae,Pectinidae,af798,Pectinidae,Mollusc,Scallops nei,NA,"Pacific lions-paw scallop, farmed, meat, raw",fi227,"Mexico, Sonora, Bahia Kino",Autumn (Nov) 2003,FAT-/PRO- (analyzed according to AOAC 1995),2006,0902102,protein,17.3,34.6
Strombus galeatus,Strombus galeatus,Strombus galeatus,Strombus galeatus,af825,Strombus galeatus,Mollusc,Giant Eastern Pacific conch,NA,"Cambute, meat, raw",fi235,"Costa Rica, Lagarto Pacific",NA,FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,0902129,protein,23.7,47.4
Strombus galeatus,Strombus galeatus,Strombus galeatus,Strombus galeatus,af826,Strombus galeatus,Mollusc,Giant Eastern Pacific conch,NA,"Cambute, meat, raw",fi235,"Costa Rica, Bahia Ballena, Pacific",NA,FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,0902130,protein,23.8,47.6
Strombus galeatus,Strombus galeatus,Strombus galeatus,Strombus galeatus,af827,Strombus galeatus,Mollusc,Giant Eastern Pacific conch,NA,"Cambute, meat, raw",fi235,"Costa Rica, Golfito, Pacific",NA,FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,0902131,protein,23.4,46.8
Ruditapes philippinarum,Ruditapes philippinarum,Ruditapes philippinarum,Ruditapes philippinarum,af828,Ruditapes philippinarum,Mollusc,Japanese carpet shell,NA,"Manila clam, meat, raw",fi236,"Itlay, Venice",NA,NA,2006,0902132,protein,9.56,19.12
Ruditapes decussatus,Ruditapes decussatus,Ruditapes decussatus,Ruditapes decussatus,af829,Ruditapes decussatus,Mollusc,Grooved carpet shell,NA,"Turkish clam, meat, raw",fi236,"Turkey, Izmir",NA,NA,2006,0902133,protein,8.71,17.42
Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,af852,Mytilus coruscus,Mollusc,Korean mussel,NA,"Thick shell mussel, farmed, flesh, raw",fi198,"China, Shengsi Islands",Spring (Apr),all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902156,protein,14.18042,28.36084
Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,af853,Mytilus coruscus,Mollusc,Korean mussel,NA,"Thick shell mussel, farmed, flesh, raw",fi198,"China, Shengsi Islands",Summer (Jul),all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902157,protein,10.220366,20.440732
Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,af854,Mytilus coruscus,Mollusc,Korean mussel,NA,"Thick shell mussel, farmed, flesh, raw",fi198,"China, Shengsi Islands",Autumn (Oct),all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902158,protein,12.337047,24.674094
Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,Mytilus coruscus,af855,Mytilus coruscus,Mollusc,Korean mussel,NA,"Thick shell mussel, farmed, flesh, raw",fi198,"China, Shengsi Islands",Winter (Jan),all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902159,protein,12.801726,25.603451999999997
Cyclopteridae,NA,(Cyclopteridae),Cyclopteridae,af858,Cyclopteridae,Finfish,(Lumpfishes nei),eggs,"Caviar, lumpsucker, wild, raw",im11,"Iceland, North Atlantic",NA,NA,2011,0902162,protein,11.1,22.2
Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,af904,Loligo vulgaris,Mollusc,European squid,NA,"European squid, mantle flesh, raw",fi244,Unknown,NA,NA,2007,0902208,protein,16.2,32.4
Callorhinchidae,NA,(Callorhinchidae),Callorhinchidae,af91,Callorhinchidae,Finfish,"Elephantfishes, etc. nei",muscle_skinless,"Elephant fish, wild, skinless fillet, frozen",fi42,New Zealand,Jan 1985,NA,1985,0901395,protein,22.5,45
Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,Crassostrea gigas,af922,Crassostrea gigas,Mollusc,Pacific cupped oyster,NA,"Pacific cupped oyster, flesh, raw",fi244,"France, samples taken from main production site",NA,NA,2007,0902226,protein,8.6,17.2
Pecten maximus,Pecten maximus,Pecten maximus,Pecten maximus,af942,Pecten maximus,Mollusc,Great Atlantic scallop,NA,"Great Atlantic scallop, flesh with corail (roe), raw",fi244,Unknown,NA,NA,2007,0902246,protein,17,34
Pecten maximus,Pecten maximus,Pecten maximus,Pecten maximus,af943,Pecten maximus,Mollusc,Great Atlantic scallop,NA,"Great Atlantic scallop, flesh, raw",fi244,Unknown,NA,NA,2007,0902247,protein,17.9,35.8
Barbonymus gonionotus,Puntius gonionotus,Barbonymus goniontus,Barbonymus goniontus,bc1,Barbonymus goniontus,Finfish,silver barb,muscle,"Common silver barb, wild, muscle fillet, raw",fi2,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",May-Oct,NNP calc. as % of TN,1999,0900001,protein,17.9,35.8
Clarias macrocephalus,Clarias macrocephalus,Clarias macrocephalus,Clarias macrocephalus,bc10,Clarias macrocephalus,Finfish,Bighead catfish,muscle,"Walking catfish, wild, muscle fillet, raw",fi2,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",May-Oct,NNP calc. as % of TN,1999,0900010,protein,17.8,35.6
Dasyatis sabina,Dasyatis sabina,Dasyatis sabina,Dasyatis sabina,bc1009,Dasyatis sabina,Finfish,Atlantic stingray,muscle,"Atlantic stingray, wild, male, fillet (center of pectoral fin), raw",fi166,"Unknown, Gulf of Mexico",Jun (Summer) 1990,NA,1994,0901028,protein,24,48
Dasyatis sabina,Dasyatis sabina,Dasyatis sabina,Dasyatis sabina,bc1010,Dasyatis sabina,Finfish,Atlantic stingray,muscle,"Atlantic stingray, wild, male, fillet (center of pectoral fin), raw",fi166,"USA, MS, St. Louis Bay",Oct (Fall) 1990,NA,1994,0901029,protein,22,44
Dasyatis americana,Menticirrhus americanus,Dasyatis americana,Dasyatis americana,bc1011,Dasyatis americana,Finfish,Southern stingray,muscle,"Southern stingray, wild, fillet (center of pectoral fin), raw",fi166,"USA, MS, Ship Island",May (Spring) 1988,NA,1994,0901030,protein,25.5,51
Dasyatis americana,Menticirrhus americanus,Dasyatis americana,Dasyatis americana,bc1012,Dasyatis americana,Finfish,Southern stingray,muscle,"Southern stingray, wild, fillet (center of pectoral fin), raw",fi166,"USA, MS, Horn Island","Jun, Aug (Summer) 1990",NA,1994,0901031,protein,23.9,47.8
Rhizoprionodon terraenovae,Rhizoprionodon terraenovae,Rhizoprionodon terraenovae,Rhizoprionodon terraenovae,bc1013,Rhizoprionodon terraenovae,Finfish,Atlantic sharpnose shark,muscle,"Atlantic sharpnose shark, wild, fillet (along dorsal line), raw",fi166,"Unknown, Gulf of Mexico","May, Jun (Spring) 1990",NA,1994,0901032,protein,23.7,47.4
Carcharhinus limbatus,Carcharhinus limbatus,Carcharhinus limbatus,Carcharhinus limbatus,bc1014,Carcharhinus limbatus,Finfish,Blacktip shark,muscle,"Blacktip shark, wild, fillet (along dorsal line), raw",fi166,"Unknown, Gulf of Mexico",Jun (Summer) 1990,NA,1994,0901033,protein,24.3,48.6
Liza ramada,Liza ramada,Liza ramada,Liza ramada,bc1015,Liza ramada,Finfish,Thinlip grey mullet,muscle,"Thinlip mullet, wild, muscle tissue, raw",fi167,"Turkey, Mersin Gulf",Jan 2006,Elements expressed per DM - conversion to FW,2008,0901034,protein,17.66,35.32
Liza ramada,Liza ramada,Liza ramada,Liza ramada,bc1016,Liza ramada,Finfish,Thinlip grey mullet,muscle,"Thinlip mullet, wild, muscle tissue, raw",fi167,"Turkey, Mersin Gulf",Jan 2006,Elements expressed per DM - conversion to FW,2008,0901035,protein,16.87,33.74
Liza ramada,Liza ramada,Liza ramada,Liza ramada,bc1017,Liza ramada,Finfish,Thinlip grey mullet,muscle,"Thinlip mullet, wild, muscle tissue, raw",fi167,"Turkey, Mersin Gulf",Jan 2006,Elements expressed per DM - conversion to FW,2008,0901036,protein,16.02,32.04
Penaeus kerathurus,Penaeus kerathurus,Penaeus kerathurus,Penaeus kerathurus,bc1018,Penaeus kerathurus,Crustacean,Caramote prawn,NA,"Caramote prawn, wild, edible flesh, raw",fi168,"Greece, Northern Aegean Sea","Aug, Sep 2006",FA converted using XFA; AA expressed per DM - conversion to FW,2009,0901037,protein,15.6,31.2
Pandalus borealis,Pandalus borealis,Pandalus borealis,Pandalus borealis,bc1019,Pandalus borealis,Crustacean,Northern prawn,NA,"Northern pink shrimp, wild, muscle flesh, raw",fi171,"Korea, Tongyoung",NA,FA converted using XFA,2003,0901038,protein,13.4,26.8
Trachypenaeus curvirostris,Trachypenaeus curvirostris,Trachypenaeus curvirostris,Trachypenaeus curvirostris,bc1020,Trachypenaeus curvirostris,Crustacean,Southern rough shrimp,NA,"Spotted shrimp, wild, muscle flesh, raw",fi171,"Korea, Tongyoung",NA,FA converted using XFA,2003,0901039,protein,14.9,29.799999999999997
Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,bc1021,Penaeus semisulcatus,Crustacean,Green tiger prawn,NA,"Green tiger shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Jan 2001,NA,2006,0901040,protein,20.58,41.16
Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,bc1022,Penaeus semisulcatus,Crustacean,Green tiger prawn,NA,"Green tiger shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Apr 2001,NA,2006,0901041,protein,20.44,40.88
Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,bc1023,Penaeus semisulcatus,Crustacean,Green tiger prawn,NA,"Green tiger shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Jul 2001,NA,2006,0901042,protein,21.7,43.4
Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,Penaeus semisulcatus,bc1024,Penaeus semisulcatus,Crustacean,Green tiger prawn,NA,"Green tiger shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Oct 2001,NA,2006,0901043,protein,20.48,40.96
Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,bc1025,Metapenaeus monoceros,Crustacean,Speckled shrimp,NA,"Speckled shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Jan 2001,NA,2006,0901044,protein,21.06,42.12
Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,bc1026,Metapenaeus monoceros,Crustacean,Speckled shrimp,NA,"Speckled shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Apr 2001,NA,2006,0901045,protein,21.31,42.62
Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,bc1027,Metapenaeus monoceros,Crustacean,Speckled shrimp,NA,"Speckled shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Jul 2001,NA,2006,0901046,protein,22.46,44.92
Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,Metapenaeus monoceros,bc1028,Metapenaeus monoceros,Crustacean,Speckled shrimp,NA,"Speckled shrimp, wild, edible muscle tissue, raw",fi172,"Turkey, off Karataş, east Mediterranean Sea",Oct 2001,NA,2006,0901047,protein,21.91,43.82
Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,bc1029,Loligo vulgaris,Mollusc,European squid,NA,"Common squid, edible portion (gutted), raw",fi173,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",Nov,FA converted using XFA; FA tr= <0.05% of FACID,2004,0901048,protein,19.71,39.42
Mytilus galloprovincialis,Mytilus galloprovincialis,Mytilus galloprovincialis,Mytilus galloprovincialis,bc1031,Mytilus galloprovincialis,Mollusc,Mediterranean mussel,NA,"Mediterranean mussel, edible flesh, raw",fi173,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",Jun,FA converted using XFA; FA tr= <0.05% of FACID,2004,0901050,protein,8.89,17.78
Portunus pelagicus,Portunus pelagicus,Portunus pelagicus,Portunus pelagicus,bc1033,Portunus pelagicus,Crustacean,Blue swimming crab,NA,"Crab, wild, female, meat, raw",fi175,"Bahrain, offshore/inshore fishing grounds",NA,FAT-/PROT- (analyzed according to AOAC 1990); CD content: tr < 20mcg/100g,2005,0901052,protein,19.8,39.6
Portunus pelagicus,Portunus pelagicus,Portunus pelagicus,Portunus pelagicus,bc1035,Portunus pelagicus,Crustacean,Blue swimming crab,NA,"Crab, wild, male, meat, raw",fi175,"Bahrain, offshore/inshore fishing grounds",NA,FAT-/PROT- (analyzed according to AOAC 1990); CD content: tr < 20mcg/100g,2005,0901054,protein,19.8,39.6
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1037,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, male, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Jan 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901056,protein,10.2,20.4
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1038,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, male, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Apr 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901057,protein,13.6,27.200000000000003
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1039,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, male, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Jul 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901058,protein,11.7,23.4
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1040,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, male, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Aug 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901059,protein,11.9,23.8
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1041,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, female, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Feb 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901060,protein,11.4,22.8
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1042,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, female, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Mar 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901061,protein,11.3,22.6
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1043,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, female, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Apr 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901062,protein,12.4,24.8
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1044,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, female, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",May 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901063,protein,12.5,25
Mactra violacea,Mactra violacea,Mactra violacea,Mactra violacea,bc1045,Mactra violacea,Mollusc,Violet troughshell,NA,"Surf clam, wild, female, meat, raw",fi176,"India, North Kerala, Kannur, Thalassery beach",Jul 2005,FAT-/PROT- (analyzed according to AOAC 1990),2009,0901064,protein,11.8,23.6
Loligo plei,Loligo plei,Loligo plei,Loligo plei,bc1047,Loligo plei,Mollusc,Slender inshore squid,NA,"Squid muscle, wild, raw",fi182,"Brazil, Island of São Sebastião",NA,NA,2005,0901066,protein,14.1,28.199999999999996
Atherina lagunae,Atherina lagunae,Atherinidae,Atherinidae,bc1103,Atherinidae,Finfish,silversides(=Sand smelts) nei,whole,"silverside, wild, whole, raw",fi187,"Tunisia, north coast",Sep 2008,NA,2010,0901122,protein,19.11,38.22
Parapenaeopsis atlantica,Parapenaeopsis atlantica,Parapenaeopsis atlantica,Parapenaeopsis atlantica,bc1106,Parapenaeopsis atlantica,Crustacean,Guinea shrimp,NA,"Shrimp, wild, marine, flesh with shell, raw",fi189,"Nigeria, Lagos",NA,NA,1992,0901125,protein,22.35,44.7
Penaeus notialis,Panaeus notialis,Penaeus notialis,Penaeus notialis,bc1107,Penaeus notialis,Crustacean,Southern pink shrimp,NA,"Shrimp, wild, marine, flesh with shell, raw",fi189,"Nigeria, Lagos",NA,NA,1992,0901126,protein,24.54,49.08
Palaemon serratus,Palaemon serratus,Palaemon serratus,Palaemon serratus,bc1108,Palaemon serratus,Crustacean,Common prawn,NA,"Shrimp, wild, brackishwater, flesh with shell, raw",fi189,"Nigeria, Warri/Calabar",NA,NA,1992,0901127,protein,25.7,51.4
Crassostrea rhizophorae,Crassostrea rhizophorae,Crassostrea rhizophorae,Crassostrea rhizophorae,bc1111,Crassostrea rhizophorae,Mollusc,Mangrove cupped oyster,NA,"Mangrove oyster, wild, meat removed from shell, raw",fi193,"Brazil, Rio di Janeiro city, Barra de Guaratiba",Spring,FA converted using XFA,2004,0901130,protein,10.2,20.4
Crassostrea rhizophorae,Crassostrea rhizophorae,Crassostrea rhizophorae,Crassostrea rhizophorae,bc1112,Crassostrea rhizophorae,Mollusc,Mangrove cupped oyster,NA,"Mangrove oyster, wild, meat removed from shell, raw",fi193,"Brazil, Rio di Janeiro city, Barra de Guaratiba",Summer,FA converted using XFA,2004,0901131,protein,9.9,19.8
