biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,FoodTroph,FoodSeTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode
fi64,1351,NA,NA,NA,NA,Pimelodus maculatus,Pimelodus maculatus,Finfish,NA,20.2,NA,4.1,0.56928358,0.82004821,0.11525599,0.35239611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pimelodus maculatus,NA,NA,mainly animals (troph. 2.8 and up),56003,NA,NA,2.87,0.35,18631,23451,23451,Pimelodus,maculatus,NA,NA,benthopelagic,potamodromous,NA,NA,TL,NA,SL,NA,51.0,36.0,NA,26147,2352.0,NA,79585,NA
fi64,1352,NA,NA,NA,NA,Epinephelus coioides,Epinephelus coioides,Finfish,NA,19.14,NA,0.75,0.053058275,0.1111273,0.0077945,0.0249424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Epinephelus coioides,NA,NA,mainly animals (troph. 2.8 and up),27354,hunting macrofauna (predator),27354,3.95,0.67,6787,6465,6465,Epinephelus,coioides,Orange-spotted grouper,Epinephelinae,reef-associated,NA,1,100,TL,NA,NA,NA,120.0,NA,NA,NA,15e3,NA,11228,NA
fi64,1353,NA,NA,NA,NA,Pimelodus maculatus,Pimelodus maculatus,Finfish,NA,19.97,NA,0.24,0.047519184,0.06161988,0.009804264,0.032756256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pimelodus maculatus,NA,NA,mainly animals (troph. 2.8 and up),56003,NA,NA,2.87,0.35,18631,23451,23451,Pimelodus,maculatus,NA,NA,benthopelagic,potamodromous,NA,NA,TL,NA,SL,NA,51.0,36.0,NA,26147,2352.0,NA,79585,NA
fi75,1354,NA,NA,NA,NA,Labeo rohita,Labeo rohita,Finfish,NA,NA,NA,2.9,NA,0.5754677,0.0366832,0.1238058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Labeo rohita,May-Oct,May-Oct,mainly plants/detritus (troph. 2-2.19),11027,grazing on aquatic plants,11027,2.19,0.12,97,82,82,Labeo,rohita,Roho labeo,Labeoninae,benthopelagic,potamodromous,5,NA,TL,NA,NA,NA,200.0,NA,NA,NA,45e3,NA,9987,NA
fi75,1355,NA,NA,NA,NA,Catla catla,Catla catla,Finfish,NA,NA,NA,1.2,NA,0.166051,0.0374498,0.0445158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catla catla,May-Oct,May-Oct,plants/detritus+animals (troph. 2.2-2.79),2939,selective plankton feeding,2939,2.8,0.22,4637,4439,4439,Catla,catla,Catla,No subfamily,benthopelagic,potamodromous,5,NA,TL,NA,NA,NA,182.0,NA,NA,NA,38560.0,NA,72380,NA
fi75,1356,NA,NA,NA,NA,Cirrhinus mrigala,Cirrhinus mrigala,Finfish,NA,NA,NA,1.8,NA,0.1532344,0.0265944,0.0392584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cirrhinus mrigala,May-Oct,May-Oct,NA,NA,NA,NA,NA,NA,NA,NA,66743,Cirrhinus,mrigala,NA,Labeoninae,demersal,NA,NA,NA,TL,NA,NA,NA,99.0,NA,NA,NA,12700.0,NA,41236,NA
fi75,1357,NA,NA,NA,NA,Oreochromis mossambicus,Oreochromis mossambicus,Finfish,NA,NA,NA,0.8,NA,0.118357,0.0170034,0.023338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oreochromis mossambicus,May-Oct,May-Oct,mainly plants/detritus (troph. 2-2.19),1,browsing on substrate,1,2.77,0.36,3,3,3,Oreochromis,mossambicus,Mozambique tilapia,Pseudocrenilabrinae,benthopelagic,amphidromous,1,12,SL,NA,TL,NA,39.0,35.0,NA,9987,1130.0,NA,40637,NA
fi75,1357,NA,NA,NA,NA,Oreochromis mossambicus,Oreochromis mossambicus,Finfish,NA,NA,NA,0.8,NA,0.118357,0.0170034,0.023338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oreochromis mossambicus,May-Oct,May-Oct,NA,NA,NA,NA,NA,NA,6456,3,3,Oreochromis,mossambicus,Mozambique tilapia,Pseudocrenilabrinae,benthopelagic,amphidromous,1,12,SL,NA,TL,NA,39.0,35.0,NA,9987,1130.0,NA,40637,NA
fi75,1358,NA,NA,NA,NA,Cyprinus carpio,Cyprinus carpio,Finfish,NA,NA,NA,3.8,NA,1.1965768,0.1597524,0.2380624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyprinus carpio,May-Oct,May-Oct,plants/detritus+animals (troph. 2.2-2.79),6258,hunting macrofauna (predator),6258,3.05,0.39,1643,1450,1450,Cyprinus,carpio,Common carp,Cyprininae,benthopelagic,potamodromous,NA,NA,TL,NA,TL,NA,120.0,31.0,NA,3561,40090.0,NA,72380,NA
fi97,1359,NA,NA,NA,NA,Clarias gariepinus,Clarias gariepinus,Finfish,NA,16.2,NA,5.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clarias gariepinus,NA,NA,mainly animals (troph. 2.8 and up),6465,hunting macrofauna (predator),12597,3.5,0.7,2130,1934,1934,Clarias,gariepinus,North African catfish,NA,benthopelagic,potamodromous,0,80,TL,NA,NG,NA,170.0,90.0,NA,34290,6e4,NA,4537,NA
fi106,1360,NA,NA,NA,NA,Brycon cephalus,Brycon cephalus,Finfish,20.07,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brycon cephalus,NA,NA,mainly plants/detritus (troph. 2-2.19),9107,other,9107,2.0,0.0,20134,25516,25516,Brycon,cephalus,NA,Bryconinae,benthopelagic,NA,NA,NA,TL,NA,NA,NA,45.0,NA,NA,NA,NA,NA,NA,NA
fi106,1360,NA,NA,NA,NA,Brycon cephalus,Brycon cephalus,Finfish,20.07,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brycon cephalus,NA,NA,NA,NA,NA,NA,NA,NA,63293,25516,25516,Brycon,cephalus,NA,Bryconinae,benthopelagic,NA,NA,NA,TL,NA,NA,NA,45.0,NA,NA,NA,NA,NA,NA,NA
fi127,1361,NA,NA,NA,NA,Ctenopharyngodon idella,Ctenopharyngodon idella,Finfish,NA,19.1,NA,1.85,0.26120325,0.52715565,0.012189485,0.05540675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ctenopharyngodon idella,NA,NA,mainly plants/detritus (troph. 2-2.19),6258,browsing on substrate,6258,2.0,0.0,88,79,79,Ctenopharyngodon,idella,Grass carp,Squaliobarbinae,demersal,potamodromous,0,30,TL,NA,SL,NA,150.0,10.7,NA,35840,45e3,NA,7248,NA
fi150,1362,NA,NA,NA,NA,Katsuwonus pelamis,Katsuwonus pelamis,Finfish,NA,NA,NA,2.679,0.125165335,1.363076841,0.039553952,0.059421267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Katsuwonus pelamis,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.03,0.64,121,107,107,Katsuwonus,pelamis,Skipjack tuna,Scombrinae,pelagic-oceanic,oceanodromous,0,260,FL,NA,FL,NA,110.0,80.0,NA,168,34500.0,NA,168,NA
fi152,1363,NA,NA,NA,NA,Thunnus alalunga,Thunnus alalunga,Finfish,NA,18.68,NA,4.94,1.33025,1.05041,0.33915,0.9625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus alalunga,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.13,0.74,156,142,142,Thunnus,alalunga,Albacore,Scombrinae,pelagic-oceanic,oceanodromous,0,600,FL,NA,FL,NA,140.0,100.0,NA,9684,60320.0,NA,40637,NA
fi152,1364,NA,NA,NA,NA,Gymnura marmorata,Gymnura marmorata,Finfish,NA,22.82,NA,1.64,0.13905,0.1624,0.01066,0.12663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gymnura marmorata,NA,NA,NA,NA,NA,NA,3.95,0.65,2774,2578,2578,Gymnura,marmorata,California butterfly ray,NA,demersal,NA,1,94,TL,NA,WD,NA,100.0,95.0,NA,1468,NA,NA,NA,NA
fi152,1365,NA,NA,NA,NA,Thunnus thynnus,Thunnus thynnus,Finfish,NA,22.9,NA,1.2,0.17177,0.22659,0.01337,0.15624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thunnus thynnus,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),NA,4.21,0.8,161,147,147,Thunnus,thynnus,Atlantic bluefin tuna,Scombrinae,pelagic-oceanic,oceanodromous,0,985,TL,NA,FL,NA,458.0,200.0,NA,168,684e3,NA,26340,NA
fi152,1366,NA,NA,NA,NA,Bagre marinus,Bagre marinus,Finfish,NA,17.0,NA,2.65,0.38218,0.53704,0.02738,0.3438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bagre marinus,NA,NA,mainly animals (troph. 2.8 and up),8980,hunting macrofauna (predator),8980,3.88,0.67,975,959,959,Bagre,marinus,Gafftopsail sea catfish,Bagreinae,demersal,NA,0,50,TL,NA,TL,NA,69.0,50.0,NA,3265,4360.0,NA,40637,NA
fi152,1367,NA,NA,NA,NA,Rhomboplites aurorubens,Rhomboplites aurorubens,Finfish,NA,18.24,NA,3.13,0.23429,0.25093,0.0226,0.20781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhomboplites aurorubens,NA,NA,mainly animals (troph. 2.8 and up),55,hunting macrofauna (predator),55,3.8,0.56,227,213,213,Rhomboplites,aurorubens,Vermilion snapper,Lutjaninae,demersal,NA,40,300,TL,NA,TL,NA,60.0,35.0,NA,55,3170.0,NA,40637,NA
fi152,1367,NA,NA,NA,NA,Rhomboplites aurorubens,Rhomboplites aurorubens,Finfish,NA,18.24,NA,3.13,0.23429,0.25093,0.0226,0.20781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhomboplites aurorubens,NA,NA,NA,NA,NA,NA,NA,NA,55478,213,213,Rhomboplites,aurorubens,Vermilion snapper,Lutjaninae,demersal,NA,40,300,TL,NA,TL,NA,60.0,35.0,NA,55,3170.0,NA,40637,NA
fi152,1368,NA,NA,NA,NA,Carcharhinus porosus,Carcharhinus porosus,Finfish,NA,21.15,NA,2.37,0.02344,0.09427,0.00153,0.02072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carcharhinus porosus,NA,NA,mainly animals (troph. 2.8 and up),33559,hunting macrofauna (predator),NA,4.36,0.8,897,881,881,Carcharhinus,porosus,Smalltail shark,NA,demersal,NA,NA,36,TL,NA,TL,NA,150.0,90.0,NA,9253,NA,NA,NA,NA
fi152,1368,NA,NA,NA,NA,Carcharhinus porosus,Carcharhinus porosus,Finfish,NA,21.15,NA,2.37,0.02344,0.09427,0.00153,0.02072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carcharhinus porosus,NA,NA,NA,NA,NA,NA,NA,NA,25996,881,881,Carcharhinus,porosus,Smalltail shark,NA,demersal,NA,NA,36,TL,NA,TL,NA,150.0,90.0,NA,9253,NA,NA,NA,NA
fi152,1369,NA,NA,NA,NA,Trichiurus lepturus,Trichiurus lepturus,Finfish,NA,16.56,NA,2.82,0.2301,0.31558,0.01662,0.2103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trichiurus lepturus,NA,NA,mainly animals (troph. 2.8 and up),6181,hunting macrofauna (predator),6181,4.2,0.75,1305,1288,1288,Trichiurus,lepturus,Largehead hairtail,Trichiurinae,benthopelagic,amphidromous,0,589,TL,NA,TL,NA,234.0,100.0,NA,26999,5e3,NA,NA,NA
fi152,1370,NA,NA,NA,NA,Caranx crysos,Caranx crysos,Finfish,NA,14.27,NA,3.58,0.54328,0.26733,0.068,0.46685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caranx crysos,NA,NA,mainly animals (troph. 2.8 and up),33,hunting macrofauna (predator),33,3.63,0.45,2129,1933,1933,Caranx,crysos,Blue runner,Caranginae,reef-associated,NA,0,100,TL,NA,TL,NA,70.0,40.0,NA,5217,5050.0,NA,40637,NA
fi152,1371,NA,NA,NA,NA,Lutjanus campechanus,Lutjanus campechanus,Finfish,NA,20.0,NA,2.82,0.02388,0.04811,0.00471,0.01859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lutjanus campechanus,NA,NA,mainly animals (troph. 2.8 and up),5762,hunting macrofauna (predator),NA,4.01,0.59,1476,1423,1423,Lutjanus,campechanus,Northern red snapper,Lutjaninae,reef-associated,NA,10,190,TL,NA,TL,NA,100.0,60.0,NA,55,22790.0,NA,40637,NA
fi152,1372,NA,NA,NA,NA,Lutjanus peru,Lutjanus peru,Finfish,NA,15.4,NA,2.78,0.09305,0.09728,0.00607,0.08576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lutjanus peru,NA,NA,mainly animals (troph. 2.8 and up),9313,hunting macrofauna (predator),9313,4.02,0.62,184,170,170,Lutjanus,peru,Pacific red snapper,Lutjaninae,reef-associated,NA,NA,40,TL,NA,TL,NA,95.0,50.0,NA,55,5810.0,NA,40637,NA
fi152,1373,NA,NA,NA,NA,Caranx hippos,Caranx hippos,Finfish,NA,21.3,NA,2.52,0.12385,0.12758,0.00401,0.11767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caranx hippos,NA,NA,mainly animals (troph. 2.8 and up),26338,hunting macrofauna (predator),56479,3.83,0.66,267,71,71,Caranx,hippos,Crevalle jack,Caranginae,reef-associated,oceanodromous,1,350,TL,NA,TL,NA,124.0,75.0,NA,2683,32e3,NA,27584,NA
fi152,1374,NA,NA,NA,NA,Epinephelus morio,Epinephelus morio,Finfish,NA,15.1,NA,2.98,0.07486,0.09387,0.00987,0.06338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Epinephelus morio,NA,NA,mainly animals (troph. 2.8 and up),33,hunting macrofauna (predator),33,3.63,0.71,25,17,17,Epinephelus,morio,Red grouper,Epinephelinae,reef-associated,non-migratory,5,330,TL,NA,TL,NA,125.0,50.0,NA,5217,23e3,NA,9710,NA
fi152,1375,NA,NA,NA,NA,Diapterus rhombeus,Diapterus rhombeus,Finfish,NA,15.8,NA,4.06,0.2372,0.39721,0.03193,0.11453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diapterus rhombeus,NA,NA,mainly animals (troph. 2.8 and up),26987,hunting macrofauna (predator),56479,3.06,0.37,1064,1048,1048,Diapterus,rhombeus,Caitipa mojarra,NA,demersal,NA,9,70,TL,NA,TL,NA,40.0,30.0,NA,3722,NA,NA,NA,NA
fi152,1376,NA,NA,NA,NA,Scomberomorus cavalla,Scomberomorus cavalla,Finfish,NA,17.8,NA,4.21,0.63998,0.76112,0.1061,0.52174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomberomorus cavalla,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.43,0.77,134,120,120,Scomberomorus,cavalla,King mackerel,Scombrinae,reef-associated,oceanodromous,5,140,TL,NA,FL,NA,184.0,70.0,NA,168,45e3,NA,168,NA
fi152,1377,NA,NA,NA,NA,Centropomus undecimalis,Centropomus undecimalis,Finfish,NA,20.0,NA,3.28,0.15728,0.38255,0.02256,0.11248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Centropomus undecimalis,NA,NA,mainly animals (troph. 2.8 and up),26338,hunting macrofauna (predator),26338,4.08,0.7,359,345,345,Centropomus,undecimalis,Common snook,NA,reef-associated,amphidromous,NA,22,TL,NA,TL,NA,140.0,50.0,NA,3713,24320.0,NA,4699,NA
fi152,1378,NA,NA,NA,NA,Cynoscion nebulosus,Cynoscion nebulosus,Finfish,NA,17.9,NA,5.01,0.62342,0.59898,0.10615,0.5067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynoscion nebulosus,NA,NA,mainly animals (troph. 2.8 and up),7251,hunting macrofauna (predator),7251,3.98,0.66,419,405,405,Cynoscion,nebulosus,Spotted weakfish,NA,demersal,non-migratory,10,NA,TL,NA,TL,NA,100.0,36.0,NA,3702,7920.0,NA,40637,NA
fi152,1378,NA,NA,NA,NA,Cynoscion nebulosus,Cynoscion nebulosus,Finfish,NA,17.9,NA,5.01,0.62342,0.59898,0.10615,0.5067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynoscion nebulosus,NA,NA,NA,NA,NA,NA,NA,NA,25972,405,405,Cynoscion,nebulosus,Spotted weakfish,NA,demersal,non-migratory,10,NA,TL,NA,TL,NA,100.0,36.0,NA,3702,7920.0,NA,40637,NA
fi152,1379,NA,NA,NA,NA,Lutjanus synagris,Lutjanus synagris,Finfish,NA,18.5,NA,2.65,0.22609,0.29397,0.0401,0.1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lutjanus synagris,NA,NA,mainly animals (troph. 2.8 and up),55,hunting macrofauna (predator),55,3.66,0.8,195,181,181,Lutjanus,synagris,Lane snapper,Lutjaninae,reef-associated,NA,10,400,TL,NA,TL,NA,60.0,25.0,NA,55,3530.0,NA,40637,NA
fi152,1380,NA,NA,NA,NA,Selene vomer,Selene vomer,Finfish,NA,19.9,NA,7.29,0.82865,0.96636,0.12768,0.68596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Selene vomer,NA,NA,mainly animals (troph. 2.8 and up),26338,hunting macrofauna (predator),26338,3.67,0.59,1020,1004,1004,Selene,vomer,Lookdown,Caranginae,demersal,NA,1,53,TL,NA,TL,NA,48.3,35.0,NA,5217,2100.0,NA,40637,NA
fi155,1381,NA,NA,NA,NA,Acanthurus xanthopterus,Acanthurus xanthopterus,Finfish,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus xanthopterus,Oct,Oct,plants/detritus+animals (troph. 2.2-2.79),3921,grazing on aquatic plants,3921,2.87,0.36,1278,1261,1261,Acanthurus,xanthopterus,Yellowfin surgeonfish,Acanthurinae,reef-associated,NA,1,100,TL,NA,TL,NA,70.0,50.0,NA,30573,NA,NA,NA,NA
fi155,1382,NA,NA,NA,NA,Arius jella,Arius jella,Finfish,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arius jella,Jul,Jul,mainly animals (troph. 2.8 and up),3290,hunting macrofauna (predator),3290,3.5,0.37,1306,1289,1289,Arius,jella,Blackfin sea catfish,Ariinae,demersal,amphidromous,NA,NA,TL,NA,NA,NA,30.0,NA,NA,NA,500.0,NA,4883,NA
fi155,1383,NA,NA,NA,NA,Arius jella,Arius jella,Finfish,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arius jella,Mar,Mar,mainly animals (troph. 2.8 and up),3290,hunting macrofauna (predator),3290,3.5,0.37,1306,1289,1289,Arius,jella,Blackfin sea catfish,Ariinae,demersal,amphidromous,NA,NA,TL,NA,NA,NA,30.0,NA,NA,NA,500.0,NA,4883,NA
fi155,1384,NA,NA,NA,NA,Ariomma indicum,Ariomma indicum,Finfish,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ariomma indicum,NA,NA,mainly animals (troph. 2.8 and up),3300,selective plankton feeding,3300,3.63,0.5,1318,1300,1300,Ariomma,indicum,Indian driftfish,NA,benthopelagic,oceanodromous,20,300,SL,NA,SL,NA,25.0,18.0,NA,9811,NA,NA,NA,NA
fi155,1384,NA,NA,NA,NA,Ariomma indicum,Ariomma indicum,Finfish,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ariomma indicum,NA,NA,NA,NA,NA,NA,NA,NA,39092,1300,1300,Ariomma,indicum,Indian driftfish,NA,benthopelagic,oceanodromous,20,300,SL,NA,SL,NA,25.0,18.0,NA,9811,NA,NA,NA,NA
fi155,1385,NA,NA,NA,NA,Strongylura strongylura,Strongylura strongylura,Finfish,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongylura strongylura,Feb,Feb,mainly animals (troph. 2.8 and up),4959,hunting macrofauna (predator),4959,4.2,0.73,1334,1316,1316,Strongylura,strongylura,Spottail needlefish,NA,pelagic-neritic,NA,10,13,SL,NA,SL,NA,40.0,22.0,NA,9682,NA,NA,NA,NA
fi155,1385,NA,NA,NA,NA,Strongylura strongylura,Strongylura strongylura,Finfish,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongylura strongylura,Feb,Feb,NA,NA,NA,NA,NA,NA,91419,1316,1316,Strongylura,strongylura,Spottail needlefish,NA,pelagic-neritic,NA,10,13,SL,NA,SL,NA,40.0,22.0,NA,9682,NA,NA,NA,NA
fi155,1386,NA,NA,NA,NA,Pseudorhombus arsius,Pseudorhombus arsius,Finfish,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudorhombus arsius,Mar,Mar,mainly animals (troph. 2.8 and up),4959,hunting macrofauna (predator),4959,3.84,0.57,1343,1325,1325,Pseudorhombus,arsius,Largetooth flounder,NA,demersal,oceanodromous,0,200,TL,NA,SL,NA,45.0,30.0,NA,9774,NA,NA,NA,NA
fi155,1387,NA,NA,NA,NA,Pseudorhombus arsius,Pseudorhombus arsius,Finfish,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudorhombus arsius,Mar,Mar,mainly animals (troph. 2.8 and up),4959,hunting macrofauna (predator),4959,3.84,0.57,1343,1325,1325,Pseudorhombus,arsius,Largetooth flounder,NA,demersal,oceanodromous,0,200,TL,NA,SL,NA,45.0,30.0,NA,9774,NA,NA,NA,NA
fi155,1388,NA,NA,NA,NA,Megalaspis cordyla,Megalaspis cordyla,Finfish,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla,Feb,Feb,mainly animals (troph. 2.8 and up),7328,hunting macrofauna (predator),NA,3.91,0.64,398,384,384,Megalaspis,cordyla,Torpedo scad,Caranginae,reef-associated,NA,20,100,TL,NA,TL,NA,80.0,45.0,NA,5450,4e3,NA,4883,NA
fi155,1388,NA,NA,NA,NA,Megalaspis cordyla,Megalaspis cordyla,Finfish,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla,Feb,Feb,NA,NA,NA,NA,NA,NA,51357,384,384,Megalaspis,cordyla,Torpedo scad,Caranginae,reef-associated,NA,20,100,TL,NA,TL,NA,80.0,45.0,NA,5450,4e3,NA,4883,NA
fi155,1389,NA,NA,NA,NA,Megalaspis cordyla,Megalaspis cordyla,Finfish,NA,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla,Mar,Mar,mainly animals (troph. 2.8 and up),7328,hunting macrofauna (predator),NA,3.91,0.64,398,384,384,Megalaspis,cordyla,Torpedo scad,Caranginae,reef-associated,NA,20,100,TL,NA,TL,NA,80.0,45.0,NA,5450,4e3,NA,4883,NA
fi155,1389,NA,NA,NA,NA,Megalaspis cordyla,Megalaspis cordyla,Finfish,NA,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalaspis cordyla,Mar,Mar,NA,NA,NA,NA,NA,NA,51357,384,384,Megalaspis,cordyla,Torpedo scad,Caranginae,reef-associated,NA,20,100,TL,NA,TL,NA,80.0,45.0,NA,5450,4e3,NA,4883,NA
fi155,1390,NA,NA,NA,NA,Trachinotus ovatus,Trachinotus ovatus,Finfish,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachinotus ovatus,NA,NA,mainly animals (troph. 2.8 and up),28587,hunting macrofauna (predator),37413,3.73,0.58,1969,1773,1773,Trachinotus,ovatus,Pompano,Trachinotinae,pelagic-neritic,NA,50,200,TL,NA,NG,NA,70.0,35.0,NA,26999,2800.0,NA,27584,NA
fi155,1391,NA,NA,NA,NA,Caranx hippos,Caranx hippos,Finfish,NA,NA,NA,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caranx hippos,Oct,Oct,mainly animals (troph. 2.8 and up),26338,hunting macrofauna (predator),56479,3.83,0.66,267,71,71,Caranx,hippos,Crevalle jack,Caranginae,reef-associated,oceanodromous,1,350,TL,NA,TL,NA,124.0,75.0,NA,2683,32e3,NA,27584,NA
