seanuts_id2,food_item_id_2,database,biblioid,biblioid.x,biblioid.y,biblioid_y,nutrient_ref,species_name,subgroup,food_name_clean,prot_g,protcnt_g,protein_g,fat_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,fapun3,fapun_all_g
1613,NA,NA,NA,fi199,NA,NA,NA,Cirrhinus mrigala,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cirrhinus mrigala,"Sep, Oct",NA,NA,NA
1614,NA,NA,NA,fi199,NA,NA,NA,Labeo rohita,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Labeo rohita,"Sep, Oct",NA,NA,NA
1615,NA,NA,NA,fi234,NA,NA,NA,Sinonovacula constricta,Molluscs,NA,NA,NA,NA,NA,0.266,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sinonovacula constricta,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.598,0.701
1616,NA,NA,NA,fi234,NA,NA,NA,Sinonovacula constricta,Molluscs,NA,NA,NA,NA,NA,0.242,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sinonovacula constricta,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.615,0.732
1617,NA,NA,NA,fi230,NA,NA,NA,Turbo cornutus,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turbo cornutus,NA,NA,NA,NA
1618,NA,NA,NA,fi230,NA,NA,NA,Patinopecten yessoensis,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patinopecten yessoensis,NA,NA,NA,NA
1619,NA,NA,NA,fi230,NA,NA,NA,Haliotis discus,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Haliotis discus,NA,NA,NA,NA
1620,NA,NA,NA,fi230,NA,NA,NA,Meretrix lusoria,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meretrix lusoria,NA,NA,NA,NA
1621,NA,NA,NA,fi234,NA,NA,NA,Meretrix lusoria,Molluscs,NA,NA,NA,NA,NA,0.112,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meretrix lusoria,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.329,0.4
1622,NA,NA,NA,fi234,NA,NA,NA,Meretrix lusoria,Molluscs,NA,NA,NA,NA,NA,0.33,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meretrix lusoria,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.898,1.082
1623,NA,NA,NA,fi230,NA,NA,NA,Ruditapes philippinarum,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ruditapes philippinarum,NA,NA,NA,NA
1624,NA,NA,NA,fi234,NA,NA,NA,Ruditapes philippinarum,Molluscs,NA,NA,NA,NA,NA,0.208,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ruditapes philippinarum,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.601,0.743
1625,NA,NA,NA,fi234,NA,NA,NA,Ruditapes philippinarum,Molluscs,NA,NA,NA,NA,NA,0.103,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ruditapes philippinarum,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.277,0.349
1626,NA,NA,NA,fi236,fi236,NA,NA,Ruditapes philippinarum,Molluscs,NA,NA,9.56,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ruditapes philippinarum,NA,NA,NA,NA
1627,NA,NA,NA,fi230,NA,NA,NA,Anadara broughtonii,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anadara broughtonii,NA,NA,NA,NA
1628,NA,NA,NA,fi234,NA,NA,NA,Anadara broughtonii,Molluscs,NA,NA,NA,NA,NA,0.303,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anadara broughtonii,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.663,0.764
1629,NA,NA,NA,fi234,NA,NA,NA,Anadara broughtonii,Molluscs,NA,NA,NA,NA,NA,0.199,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anadara broughtonii,"Mar, May, Jun, Jul, Aug, Oct, Dec 2003, 2004",NA,0.423,0.483
1630,NA,NA,NA,fi224,fi224,NA,NA,Bivalvia,Molluscs,NA,NA,11.285,NA,3.663,NA,NA,NA,1.18955,4.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,NA,NA,NA,NA
1631,NA,NA,NA,fi230,NA,NA,NA,Bivalvia,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,NA,NA,NA,NA
1632,NA,NA,NA,fi177,NA,NA,NA,Venerupis philippinarum,Molluscs,NA,NA,NA,NA,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Venerupis philippinarum,Summer,NA,NA,NA
1633,NA,NA,NA,fi177,NA,NA,NA,Venerupis philippinarum,Molluscs,NA,NA,NA,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Venerupis philippinarum,Fall,NA,NA,NA
1634,NA,NA,NA,fi195,fi195,NA,NA,Octopodidae,Molluscs,NA,13.2,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octopodidae,NA,NA,NA,NA
1635,NA,NA,NA,fi195,fi195,NA,NA,Apostichopus californicus,Molluscs,NA,10.6,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apostichopus californicus,NA,NA,NA,NA
1636,NA,NA,NA,fi195,fi195,NA,NA,Protothaca staminea,Molluscs,NA,13.5,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Protothaca staminea,NA,NA,NA,NA
1637,NA,NA,NA,fi195,fi195,NA,NA,Saxidomus nuttalli,Molluscs,NA,13.0,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saxidomus nuttalli,NA,NA,NA,NA
1638,NA,NA,NA,fi155,fi155,NA,NA,Loligo duvauceli,Molluscs,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loligo duvauceli,Mar,Mar,NA,NA
1639,NA,NA,NA,fi155,fi155,NA,NA,Loligo duvauceli,Molluscs,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loligo duvauceli,NA,NA,NA,NA
1640,NA,NA,NA,fi155,fi155,NA,NA,Sepia aculeata,Molluscs,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sepia aculeata,NA,NA,NA,NA
1641,NA,NA,NA,fi155,fi155,NA,NA,Sepia aculeata,Molluscs,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sepia aculeata,Mar,Mar,NA,NA
1642,NA,NA,NA,fi118,NA,NA,NA,Hypophthalmichthys molitrix,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypophthalmichthys molitrix,11/1/1993,NA,NA,NA
1643,NA,NA,NA,fi118,NA,NA,NA,Aristaeomorpha foliacea,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aristaeomorpha foliacea,Nov-Dec 1993,NA,NA,NA
1644,NA,NA,NA,fi118,NA,NA,NA,Dussumieria acuta,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dussumieria acuta,Nov-Dec 1993,NA,NA,NA
1645,NA,NA,NA,fi118,NA,NA,NA,Dussumieria acuta,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dussumieria acuta,Nov-Dec 1993,NA,NA,NA
1646,NA,NA,NA,fi118,NA,NA,NA,Dussumieria acuta,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dussumieria acuta,Nov-Dec 1993,NA,NA,NA
1647,NA,NA,NA,fi118,NA,NA,NA,Dussumieria acuta,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dussumieria acuta,Nov-Dec 1993,NA,NA,NA
1648,NA,NA,NA,fi118,NA,NA,NA,Megalops cyprinoides,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalops cyprinoides,Nov-Dec 1993,NA,NA,NA
1649,NA,NA,NA,fi118,NA,NA,NA,Siganus canaliculatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus canaliculatus,Nov-Dec 1993,NA,NA,NA
1650,NA,NA,NA,fi118,NA,NA,NA,Siganus canaliculatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus canaliculatus,Nov-Dec 1993,NA,NA,NA
1651,NA,NA,NA,fi118,NA,NA,NA,Siganus canaliculatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus canaliculatus,Nov-Dec 1993,NA,NA,NA
1652,NA,NA,NA,fi118,NA,NA,NA,Siganus canaliculatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus canaliculatus,Nov-Dec 1993,NA,NA,NA
1653,NA,NA,NA,fi118,NA,NA,NA,Siganus canaliculatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus canaliculatus,Nov-Dec 1993,NA,NA,NA
1654,NA,NA,NA,fi118,NA,NA,NA,Siganus canaliculatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Siganus canaliculatus,Nov-Dec 1993,NA,NA,NA
1655,NA,NA,NA,fi118,NA,NA,NA,Lethrinus microdon,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lethrinus microdon,Nov-Dec 1993,NA,NA,NA
1656,NA,NA,NA,fi118,NA,NA,NA,Lethrinus microdon,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lethrinus microdon,Nov-Dec 1993,NA,NA,NA
1657,NA,NA,NA,fi118,NA,NA,NA,Lethrinus microdon,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lethrinus microdon,Nov-Dec 1993,NA,NA,NA
1658,NA,NA,NA,fi118,NA,NA,NA,Lethrinus microdon,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lethrinus microdon,Nov-Dec 1993,NA,NA,NA
1659,NA,NA,NA,fi118,NA,NA,NA,Lethrinus microdon,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lethrinus microdon,Nov-Dec 1993,NA,NA,NA
1660,NA,NA,NA,fi118,NA,NA,NA,Lethrinus microdon,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lethrinus microdon,Nov-Dec 1993,NA,NA,NA
1661,NA,NA,NA,fi17,fi17,NA,NA,Salmus sp.,Finfish,NA,NA,NA,NA,6.42,0.098050685,0.691720662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmus sp.,NA,NA,1.666810953,1.730275662
1662,NA,NA,NA,fi241,fi241,NA,NA,Sepia officinalis,Molluscs,NA,NA,NA,NA,NA,NA,NA,13.4,1.77,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sepia officinalis,May-Sep,May-Sep,NA,NA
1663,NA,NA,NA,fi45,fi45,NA,NA,Sepia officinalis,Molluscs,NA,NA,NA,NA,0.85,0.069,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sepia officinalis,NA,NA,0.261,0.282
1664,NA,NA,NA,fi235,fi235,NA,NA,Lobatus galeatus,Molluscs,NA,23.7,NA,NA,0.3,NA,NA,315.7,2.0,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lobatus galeatus,NA,NA,NA,NA
1665,NA,NA,NA,fi235,fi235,NA,NA,Lobatus galeatus,Molluscs,NA,23.4,NA,NA,0.2,NA,NA,264.3,8.7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lobatus galeatus,NA,NA,NA,NA
1666,NA,NA,NA,fi235,fi235,NA,NA,Lobatus galeatus,Molluscs,NA,23.8,NA,NA,0.3,NA,NA,233.5,2.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lobatus galeatus,NA,NA,NA,NA
1667,NA,NA,NA,fi192,fi192,NA,NA,Chamelea gallina,Molluscs,NA,8.99,NA,NA,1.2,NA,NA,304.2864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chamelea gallina,"Spring (Mar, Apr, May) 2006","Spring (Mar, Apr, May) 2006",NA,NA
1668,NA,NA,NA,fi192,fi192,NA,NA,Chamelea gallina,Molluscs,NA,7.45,NA,NA,0.74,NA,NA,211.1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chamelea gallina,"Summer (Jun, Jul, Aug) 2006","Summer (Jun, Jul, Aug) 2006",NA,NA
1669,NA,NA,NA,fi192,fi192,NA,NA,Chamelea gallina,Molluscs,NA,6.86,NA,NA,0.92,NA,NA,209.4368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chamelea gallina,"Autumn (Sep, Oct, Nov) 2006","Autumn (Sep, Oct, Nov) 2006",NA,NA
1670,NA,NA,NA,fi192,fi192,NA,NA,Chamelea gallina,Molluscs,NA,7.36,NA,NA,0.58,NA,NA,186.9819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chamelea gallina,"Winter (Dec, Jan, Feb) 2005, 2006","Winter (Dec, Jan, Feb) 2005, 2006",NA,NA
1671,NA,NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,Crustacean,NA,NA,NA,NA,NA,NA,NA,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,60.28,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,NA,NA,NA,NA,NA,Metapenaeus monoceros,Crustacean,NA,NA,NA,NA,NA,NA,NA,60.44,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,NA,NA,NA,NA,NA,Aristeus antennatus,Crustacean,NA,NA,NA,NA,NA,NA,NA,121.0,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,NA,NA,NA,NA,NA,penaeid and pandalid shrimps,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,NA,NA,NA,NA,NA,Penaeus monodon,Crustacean,NA,NA,NA,NA,NA,8.58,14.9,25.9,1.73,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,NA,NA,NA,NA,NA,Litopenaeus vannamei,Crustacean,NA,NA,NA,NA,NA,9.46,9.99,24.7,1.47,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,NA,NA,NA,NA,NA,Xiphopenaeus kroyeri,Molluscs,NA,NA,NA,NA,NA,0.086,0.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,NA,NA,NA,NA,NA,Macrobrachium rosenbergii,Molluscs,NA,NA,NA,NA,NA,0.099,0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,NA,NA,NA,NA,NA,NA,NA,Farfantepenaeus brasiliensis,Molluscs,NA,NA,NA,NA,NA,0.124,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,NA,NA,NA,NA,NA,NA,NA,Farfantepenaeus brasiliensis,Crustacean,NA,NA,NA,NA,NA,0.1,0.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,NA,NA,NA,NA,NA,Farfantepenaeus brasiliensis,Crustacean,NA,NA,NA,NA,NA,0.126,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,NA,NA,NA,NA,NA,Litopenaeus schmitti,Crustacean,NA,NA,NA,NA,NA,0.085,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,NA,NA,NA,NA,NA,Litopenaeus schmitti,Crustacean,NA,NA,NA,NA,NA,0.096,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,NA,NA,NA,NA,NA,Maja brachydactyla,Crustacean,NA,NA,NA,15.7,0.32,NA,NA,78.7,6.28,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,NA,NA,NA,NA,NA,Maja brachydactyla,Molluscs,NA,NA,NA,13.7,7.08,NA,NA,390.0,5.77,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,NA,NA,NA,NA,NA,Maja brachydactyla,Molluscs,NA,NA,NA,24.1,1.36,NA,NA,24.0,5.15,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,NA,NA,NA,NA,NA,Maja brachydactyla,Molluscs,NA,NA,NA,NA,NA,NA,NA,59.9,0.9,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,NA,NA,NA,NA,NA,Hexaplex trunculus,Crustacean,NA,NA,NA,NA,NA,NA,NA,674.4,112.8,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,NA,NA,NA,NA,NA,Hexaplex trunculus,Molluscs,NA,NA,NA,NA,NA,NA,NA,860.0,225.2,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,NA,NA,NA,NA,NA,Scylla paramamosain,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,NA,NA,NA,NA,NA,Scylla paramamosain,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,8.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,NA,NA,NA,NA,NA,Scylla paramamosain,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,NA,NA,NA,NA,NA,Scylla paramamosain,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,NA,NA,NA,NA,NA,NA,NA,Scylla paramamosain,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,NA,NA,NA,NA,NA,NA,NA,Portunus trituberculatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,NA,NA,NA,NA,NA,Portunus trituberculatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,NA,NA,NA,NA,NA,Portunus trituberculatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,NA,NA,NA,NA,NA,Portunus trituberculatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,7.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,NA,NA,NA,NA,NA,Portunus trituberculatus,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,NA,NA,NA,NA,NA,NA,NA,Eriocheir sinensis,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,8.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,NA,NA,NA,NA,NA,Eriocheir sinensis,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,7.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,NA,NA,NA,NA,NA,Eriocheir sinensis,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,NA,NA,NA,NA,NA,Eriocheir sinensis,Molluscs,NA,NA,NA,NA,NA,NA,NA,NA,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,NA,NA,NA,NA,NA,Eriocheir sinensis,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,NA,NA,NA,NA,NA,Mytilus galloprovincialis,Crustacean,NA,NA,NA,10.0,1.4,NA,NA,40.0,2.3,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,NA,NA,NA,NA,NA,Mytilus galloprovincialis,Crustacean,NA,NA,NA,6.5,1.7,NA,NA,37.0,2.0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,NA,NA,NA,NA,NA,Mytilus galloprovincialis,Crustacean,NA,NA,NA,10.0,2.1,NA,NA,82.0,1.76,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,NA,NA,NA,NA,NA,Mytilus chilensis,Crustacean,NA,NA,NA,NA,NA,NA,NA,60.0,1.37,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
