latin_name,feeding_mode,feeding_level,BodyShapeI,part,DemersPelag,EnvTemp,nutrient,reference,AgeMatMin,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,subtropical,epa,27,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,subtropical,epa,59,2.6,-0.7787050689215919,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,subtropical,dha,11,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,subtropical,dha,33,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,subtropical,epa,11,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,subtropical,epa,33,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,8,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,11,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,13,2.6,-0.843970070294529,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,23,2.6,-0.916290731874155,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,27,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,29,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,33,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,52,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,56,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,59,2.6,0.04879016416943205,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,72,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,79,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,81,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,82,2.6,0.14842000511827322,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,8,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,11,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,13,2.6,-1.9805015938249322,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,23,2.6,-2.3025850929940455,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,27,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,29,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,33,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,52,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,56,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,59,2.6,-0.9755100915341263,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,72,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,79,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,81,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,82,2.6,-1.1394342831883648,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,subtropical,dha,27,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,subtropical,epa,27,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss irideus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,dha,58,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus mykiss irideus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,subtropical,epa,58,2.6,NA,4.804021044733257,3.53,200
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,dark muscle,pelagic-oceanic,temperate,dha,28,NA,1.3001916620664788,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,dark muscle,pelagic-oceanic,temperate,epa,28,NA,0.6312717768418578,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-oceanic,temperate,dha,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-oceanic,temperate,epa,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,light muscle,pelagic-oceanic,temperate,dha,28,NA,-0.5621189181535413,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,light muscle,pelagic-oceanic,temperate,epa,28,NA,-1.5141277326297755,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,7,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,13,NA,-0.42617814970570594,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,23,NA,-0.35667494393873245,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,58,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,62,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,72,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,dha,79,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,7,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,13,NA,-0.6558513958162484,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,23,NA,-0.6931471805599453,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,58,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,62,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,72,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,temperate,epa,79,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,offal,pelagic-oceanic,temperate,dha,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,offal,pelagic-oceanic,temperate,epa,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-oceanic,temperate,dha,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus nerka,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-oceanic,temperate,epa,27,NA,NA,4.430816798843313,3.23,250
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,dha,7,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,dha,11,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,dha,27,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,dha,33,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,dha,34,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,epa,7,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,epa,11,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,epa,27,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,epa,33,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,benthopelagic,temperate,epa,34,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,dha,7,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,dha,11,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,dha,21,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,dha,33,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,dha,34,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,epa,7,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,epa,11,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,epa,21,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,epa,33,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,liver,benthopelagic,temperate,epa,34,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,7,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,11,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,13,2,-0.5673959752543851,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,23,2,-0.5108256237659907,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,25,2,-0.5978370007556204,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,27,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,33,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,52,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,58,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,72,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,dha,79,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,7,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,11,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,13,2,-0.2382571891242579,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,23,2,-0.2231435513142097,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,25,2,-0.8209805520698302,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,27,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,33,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,52,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,58,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,72,2,NA,5.0106352940962555,3.83,375
Oncorhynchus tshawytscha,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,temperate,epa,79,2,NA,5.0106352940962555,3.83,375
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,7,3,NA,5.0238805208462765,4.3,475
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,dha,34,3,NA,5.0238805208462765,4.3,475
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,7,3,NA,5.0238805208462765,4.3,475
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,liver,demersal,temperate,epa,34,3,NA,5.0238805208462765,4.3,475
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,7,3,NA,5.0238805208462765,4.3,475
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,27,3,NA,5.0238805208462765,4.3,475
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,67,3,NA,5.0238805208462765,4.3,475
Ophiodon elongatus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,demersal,temperate,dha,68,3,NA,5.0238805208462765,4.3,475
