Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm,part_corr,common_name,latin_name,preparation,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,fat_g,5.2,Vlieg P. (1985). Proximate analysis of commercial New Zealand fish species - 4. New Zealand Journal of Technology 1: 245-249,40.900557,1152,finfish,seanuts,muscle,NA,NA,NA,brackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,fat_g,16.700000000000003,Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895,1169,finfish,seanuts,NA,NA,NA,NA,freshbrackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fapun_all_g,1.05041,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1363,finfish,seanuts,NA,NA,NA,NA,marine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fapun3,1.22094,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fapun3,1.33025,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1363,finfish,seanuts,NA,NA,NA,NA,marine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,protein_g,23.299999999999997,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,protein_g,23.96,"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",46.25,1173,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,protein_g,27.300000000000008,"García-Arias M.T., Navarro M.P., García-Linares M.C. (2004). Effects of different thermal treatments and storage on the proximate composition and protein quality in canned tuna. Archivos Latinoamericanos de Nutricíon 54(1): 112-117",43,1174,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,protein_g,18.68,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1363,finfish,seanuts,NA,NA,NA,NA,marine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,epa,0.29393,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,epa,0.33915,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1363,finfish,seanuts,NA,NA,NA,NA,marine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,dha,0.85918,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,dha,0.9625,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1363,finfish,seanuts,NA,NA,NA,NA,marine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,ca_mg,17.999999999999996,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fat_g,4.999999999999999,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fat_g,7.599999999999998,"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",46.25,1173,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fat_g,1.9,"García-Arias M.T., Navarro M.P., García-Linares M.C. (2004). Effects of different thermal treatments and storage on the proximate composition and protein quality in canned tuna. Archivos Latinoamericanos de Nutricíon 54(1): 112-117",43,1174,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fat_g,4.94,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1363,finfish,seanuts,NA,NA,NA,NA,marine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,zn_mg,0.5,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,fe_mg,0.6,"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,205,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,fapun_all_g,0.22659000000000004,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1365,finfish,seanuts,NA,NA,NA,NA,brackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,fapun3,2.03943,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,1176,finfish,seanuts,muscle,NA,NA,NA,brackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,fapun3,0.17177,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1365,finfish,seanuts,NA,NA,NA,NA,brackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,protein_g,22.900000000000002,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1365,finfish,seanuts,NA,NA,NA,NA,brackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,epa,0.22137,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,1176,finfish,seanuts,muscle,NA,NA,NA,brackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,epa,0.01337,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1365,finfish,seanuts,NA,NA,NA,NA,brackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,dha,1.70973,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,1176,finfish,seanuts,muscle,NA,NA,NA,brackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,dha,0.15624,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1365,finfish,seanuts,NA,NA,NA,NA,brackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,fat_g,4.71,"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,1176,finfish,seanuts,muscle,NA,NA,NA,brackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,fat_g,1.2,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608,1365,finfish,seanuts,NA,NA,NA,NA,brackmarine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,protein_g,19.999999999999996,"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",67.524849,169,finfish,seanuts,NA,NA,NA,NA,fresh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.05600000000000001,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1177,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.06199999999999999,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1178,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.08100000000000002,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1179,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.06,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1180,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.10199999999999998,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1181,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.07800000000000001,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1182,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.044000000000000004,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1183,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,epa,0.092,"Sushchik N.N., Gladyshev M.I., Kalachova G.S. (2007). Seasonal dynamics on fatty acid content of a common food fish from the Yenisei river, Serbian grayling, Thymallus arcticus. Food Chemistry 104: 1353 - 1358",52.3333,1184,finfish,seanuts,muscle,NA,NA,NA,fresh,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
